username,payout,points,total_payout,total_points,total_wus
gtjc1flrjruj,28.93,652910,9477.4,12023963,1254
mqhozw4qgxdm,52.54,421813,3385.12,11939164,167
p9q96l7and9y,74.9,928981,1769.94,12042951,435
pe4gsnwbxt8m,41.93,270983,2230.57,11981902,330
y580kdjhq2gv,28.25,136873,5163.16,12013980,192
jyuqt9ynxi2w,13.35,118044,1793.3,11986298,120
hegic7y3yo47,78.29,1031082,1554.72,11978607,92
ryp95l3osdkm,57.69,513906,3226.25,12009725,357
cwrhse5kmdo5,24.3,333546,3772.99,12005375,598
sv1jirp7qbf3,24.09,257753,2053.36,11974972,394
v3mju989uapz,64.34,654176,2102.38,11857259,216
4w5flnok7fng,15.4,212346,3618.16,11962032,66
y3s689cvvze3,28.79,140883,1992.77,11960082,97
o25uhksz05dk,52.56,770079,1890.47,11794961,132
eicq3tfdccjk,50.75,393452,2778.46,11948420,59
1ayc4hkjlans,17.32,287471,4073.69,11947626,172
oxis1m13i3a2,55.98,482435,2607.86,11921766,59
q01dz05l8zh0,48.21,354070,5573.14,11951073,147
tnzdcr1piiui,86.16,1293614,2988.11,11911042,111
7d8zl4prmebb,28.35,437892,4782.07,11912565,618
5nut6h973jwb,67.61,732282,1955.28,11892907,167
66istfh97twi,60.84,577256,1292.07,11872209,80
dl7c89gupog5,89.68,1422064,1789.07,11643911,95
5ca9gjonpc88,81.26,2532936,4687.77,11834164,688
prdogtbepzzs,67.66,733557,1809.28,11832475,109
rhnkketp6mwz,44.57,303576,4813.32,11779963,336
qw3ddu7hmh7l,74.26,910282,1772.14,11772159,93
7d3s3tp64m7o,82.02,1151370,1682.13,11741252,124
h9tl2s4coykm,31.51,718536,1564.31,11745451,124
36hx9sri2hq0,89.21,1404650,1196.98,11734584,62
8rjw8pth1yuy,3.85,39700,15661.29,11740867,758
f41knv0l50vu,55.65,476390,3566.81,11642187,288
t4ts4km20pck,18.93,251083,3753.22,11705602,505
b6ay8tyqeuaw,79.41,1065874,2235.97,11641289,166
w6pb36jgbict,5.84,39700,3123.53,11713407,153
jw2t6ls8m3a9,85.68,1276789,1325.25,11690736,104
i6sk43wf4sqy,8.14,101241,3614.36,11596479,66
snx6zpbxg9pn,35.06,195785,8089.65,11686794,217
1lu4gf5gi6ov,61.1,582272,2198.73,11654541,163
781nmolltv2s,45.43,1466346,973.72,11634970,109
gt0lq9t8tmvk,34.47,189708,3878.98,11635179,79
qut5lg0ufppi,55.8,479152,3430.65,11636774,276
19y1lfr1cp69,5.9,44476,23353.5,11670686,1649
lh5742puqdp5,110.98,2304919,1382.28,11634854,124
0x80zp1qimtj,8.63,109790,3529.22,11628097,66
r0j80wqdrz7b,87.12,1327421,1249.89,11321192,125
qooxtia9fl35,3.9,6084,4831.58,11608229,221
1r5skd4yg4r4,46.95,336642,4211.5,11590279,162
5cyq50qw1kv9,61.18,583901,2188.82,11375544,163
fake552way75,33.14,178159,3695.25,11534111,240
im570a4t2dj7,98.34,1762374,939.03,11490290,90
dei1jbjmv62a,68.31,749366,5597.79,11516006,96
j01p5qgibybn,53.31,433934,2735.76,11507976,180
5atvfdpim25g,55.11,466829,3523.48,11447631,272
djyxkfq17w8o,38.21,228267,5932.84,11502685,656
28s58q78vh6x,87.27,1332995,1502.97,11321641,115
gvyes3xm6f22,10.97,170507,4607.99,11482183,168
y2w9u2e5kuy0,55.46,473047,3466.03,11403849,280
mbtkjre7kdtu,33.12,177955,4319.73,11451749,634
kp7ypsdsrc0k,54.47,455331,3441.19,11378877,285
cz4tkbtmsu9k,22.83,98678,5243.14,11439193,548
aasm86809iol,47.32,341733,4228.6,11441521,336
lu2r90gxgqta,37.82,224275,3676.12,11438283,69
ze6dzu6i17wo,62.4,610965,879.05,11427338,75
m1dku2pbxb3v,16.98,163277,6349.66,11412776,350
qoyztgi00vg0,9.15,121402,3378.14,11375039,66
fftf3wtsh6sd,56.55,492605,2962.86,11377142,125
3tyx6p4hc9s8,84.13,1222239,1258.58,11404170,109
d0gwrtbuhsm5,101.03,1873382,1168.87,11374382,78
pydomd70r5sq,20.85,248912,2040.81,11370134,59
azft1suw9eih,45.24,535282,1513.79,11353066,98
vigwflhhe2x8,89.1,1400722,2796.3,11343950,125
194knkfwe2sq,80.83,1111908,1448.43,11329818,90
w1ab67cgqsb2,39.31,239604,3318.87,11340213,62
6l3ju2lzrfv1,15.43,195967,17557.29,11289521,363
ox1zil3to529,102.48,1935351,1144.71,11324698,95
tvpvlvzsey9d,52.41,419648,3401.55,11244480,288
kcpw0gwnjb7b,79.7,1074708,1429.83,11323033,85
kl9ekw76cflx,15.9,257008,3902.43,11302557,213
w7bsu5i27p5y,87.44,1339485,2155.51,11313163,179
te8jzzd32f7v,71.23,825965,2134.8,11295243,161
ekrouid5gdvn,52.22,416663,3533.1,11281139,280
x1vdhpei93i8,16.5,303953,3521.36,11289122,66
kc14pv3pugf2,27.29,129858,4093.14,11278219,228
vq43277gjnij,124.39,2909529,1456.05,11279010,72
c38o1hgat40v,9.7,7350,5732.57,11265930,621
0gt5y8fosu6z,33.1,501985,2094.8,11251017,260
eesh86ryc411,38.04,226600,5592.8,11249549,457
eas3ms05oxrw,100.28,1842836,1064.43,11249122,73
ayv258g46kai,52.26,417357,2778.34,11249001,502
mtshs423u2yl,25.81,119041,4554.26,11246287,258
rzf3g8hev2p7,50.98,396984,3371.84,11241071,65
027f7qn30w8b,38.18,347290,3224.34,11218958,151
jqby6xhs9spd,54.42,454329,3466.93,11231156,279
rb5uashycr7q,43.0,283854,3350.33,11214549,62
bwbioee7yf3q,35.48,200143,3884.99,11199831,221
sv37syvznpi7,103.09,1961301,1225.52,11041594,111
7y9x3idyqtux,67.48,1389151,780.26,11191888,72
w6vlghnopljz,32.77,174902,6157.12,11194867,446
1om6jef9rzbq,37.81,224200,2980.25,11181134,91
z90xxyzyvycn,108.68,2203310,934.2,10947221,64
1y5sqaz9k44d,43.63,291429,4167.25,11157285,380
xwtd4hi22d89,7.81,48068,4966.16,11154534,516
yuhxok053y39,18.19,316028,3420.72,11156527,65
g16mmng3wsnl,105.44,2061932,1264.79,10902997,191
4wbi20lyk12m,55.29,469933,3389.12,11115981,262
liawma4msjh8,63.75,640961,2280.78,11102044,116
pvaqc5hvgbin,78.98,1052488,1320.6,10910113,80
67wb7kjlk89x,6.05,46998,4552.28,11086686,203
h0pd6uks1en9,78.67,1042918,1515.3,11006667,96
je1bi6g9y6vn,58.47,529614,2454.26,11093630,261
9aw2ci7akl31,73.45,886921,1947.89,11070202,103
qp77p9gb2zoh,15.07,232682,3441.74,11067276,165
fwqc6h6dbgpy,39.77,244408,2785.38,11047039,59
lujg26nb6zc1,49.87,609490,1971.72,11034540,123
e9y83dx9mebp,34.99,195088,7889.65,11002892,666
9i8rluhfp6ms,62.33,609358,5095.15,11029181,95
cd7h7of28wpb,57.36,507118,2170.85,11020493,117
v9dh1il29eoc,25.67,117999,4071.43,11003866,157
mt75ezyebu89,69.69,784897,2208.73,11006720,153
ac4b7r7khnuz,14.54,239449,3475.64,10997192,64
nvmsv5ht8tti,43.24,286764,3502.57,10968598,360
kgk4ksmapwiu,56.2,486320,3028.41,10987521,63
69fldn5rtq02,10.86,195458,3515.47,10984813,184
wiw9ytpabm4e,22.9,99112,1694.01,10975203,107
y30jdgx30v66,51.57,406337,2928.71,10931083,62
wbqldet0y2ee,29.89,148927,5889.25,10944978,822
igeki0rr60th,37.77,223739,10693.1,10948469,275
1enor98dyy7x,57.5,509539,3682.49,10925420,271
ct02220yrkqi,118.72,2652303,935.64,10925897,72
5gtvmuh2o42d,43.36,288144,5113.59,10910242,475
x8f4tgu7norw,46.64,606335,2002.37,10902168,146
99c776jpysnu,71.12,822921,1765.06,10903895,146
df0tsic2hc0g,28.65,139813,9644.8,10895030,488
9pwqz32g093e,12.8,190857,3606.26,10892280,219
vko6rb00t50y,9.55,15022,2092.15,10870656,149
2f22d3hn0kfu,44.28,557074,2826.95,10855672,150
r2uy9j2mgqug,64.43,656200,1894.57,10886476,117
eonvxa0faf6e,75.12,935181,5205.75,10891270,161
mvwe8mkj4y7t,18.95,74728,25412.66,10862086,1281
gcx6rd4fep5m,76.36,970876,1573.92,10832877,115
s2rl8yaih90u,19.82,80358,20392.8,10840337,1666
tl2wfrh538g2,36.41,209753,6891.21,10824908,284
zqkvxq6ilu4z,18.14,240999,3474.3,10813276,194
n280wwovu7ix,35.66,202023,5682.05,10774798,418
ejiyhuga0cnv,40.1,248931,3686.43,10816182,89
m0si8wktmwcw,84.41,1232198,1509.88,10800566,120
ep02mqxh9tzu,46.95,336618,3700.52,10797150,279
zx678fhm54hi,49.84,378949,4797.35,10776151,691
1jt5nx4kzr9k,46.74,333662,4501.49,10768411,558
i43vc46pibzc,36.11,206612,4881.0,10783851,443
ed32hb65o7fz,21.82,76541,25534.79,10776561,266
5gfl8gi719ms,13.37,138323,2782.67,10731595,218
23fa9sxh2j4k,80.16,1089554,1445.23,10744089,75
6rr2n6trftwd,82.03,1151613,1864.68,10741602,109
emcmiygh76y3,5.55,57061,4262.83,10764201,425
hp34n9mvieag,31.55,164185,4442.29,10644699,210
tqizwywfv67o,66.96,716518,5301.4,10709992,109
lf1has5pi3q0,15.08,223143,3286.95,10733970,64
y224fvy0lun6,4.9,17046,53827.55,10704749,2990
lxyl5uc2ajq4,65.52,681193,2411.72,10677551,66
xwwmkqaw981d,16.19,60887,3294.78,10655536,103
y1ghrl0rp9jz,9.6,18090,8315.13,10665509,182
auo7wq7klkto,119.0,2665101,710.03,10466725,80
bqmpgoefh7v5,9.54,11754,44458.53,10671327,2626
vkn9ddimm93f,39.56,1223575,3461.92,10643329,371
sshqe92lhk1o,64.27,652583,2244.78,10613944,124
mlabg3h2ynbw,49.98,381182,2744.76,10624288,71
sws8ivrh37g8,37.21,217993,3233.99,10615182,62
nfr8dz8vmmxk,38.12,354585,1846.59,10563709,113
3s8wqgxit9fx,38.23,228533,3332.89,10573003,65
gbk3rrdj4kg4,40.73,256522,4643.03,10483456,676
c7p7zl9dgbcw,31.13,770761,2683.07,10514688,96
nnfr9nxwg1wy,73.31,882966,1353.42,10506373,95
a5swod1x8j0w,59.47,549612,1616.02,10506910,156
7juk79zryf6s,43.39,288535,6066.95,10442579,390
cg6dbqbb53vi,66.32,700689,1727.32,10501065,118
r1cy7400gij4,80.22,1091583,1304.22,10330049,77
d4donburh4x4,7.83,55200,9796.37,10465461,322
2iheqbcsr866,48.91,1049731,1126.4,10448181,53
6hrohj0y7h8u,25.53,296012,4245.67,10460408,333
ye8kvrpj2o6z,33.95,185175,8378.15,10452395,552
hjne5rj7mm1p,10.53,127679,16198.21,10412488,1272
2vq88z0kiyjh,39.95,247118,4673.49,10420036,280
oe1k047zgz7k,8.8,78794,5485.57,10424944,455
r7ueid02jdmp,34.34,188650,5465.83,10392139,505
dh7fhpos9kkm,107.87,2167447,1078.69,10358838,87
nm9kw6irbtfj,22.19,94769,4475.88,10338213,231
hvd13lodd4g8,25.04,305432,3485.55,10318022,158
elsp39q57kmo,29.61,146859,5388.84,10315492,546
t0u7bpcojuhc,17.62,90498,6623.41,10305883,972
es223u75miny,47.9,349820,3229.02,10293363,103
1jz3m28qtaoo,46.29,327347,2239.4,10299756,73
cmfgi9ufbznx,9.66,14728,9751.58,10293413,988
4xoelnpla87i,92.82,1541657,1067.02,10136078,74
0tcd2pdsif5b,76.03,961296,4664.59,10273519,111
zqkluz8lb5d2,102.0,1915178,1047.56,10267060,81
13nu9gxbogem,48.32,794081,1176.45,10252674,52
baxbhq4xbkpe,38.21,228281,1686.15,10248484,55
b0fikeqkehsv,51.98,412959,2520.6,10248175,54
xhickylnk89l,82.05,1152090,1321.17,10250788,71
lps9i45525os,66.27,699582,2039.93,10243328,123
zvfj9fj2pils,23.01,336572,3364.68,10227068,396
bm61lpeyvnu2,108.13,2178769,880.1,10207986,85
7pptpum77rn0,73.04,875143,1517.85,10210470,118
dlh5y0zknlp7,45.2,1062031,1469.65,10216184,117
g3or72ilj135,46.67,332640,4544.86,10204440,291
z6v0vggnwe8c,33.0,176867,10982.1,10216307,328
bi592vklo24y,9.52,15908,33917.25,10235562,2226
kef4iyiev57y,64.1,648718,1889.76,10200076,211
cc63dx2ojtyk,64.64,660812,3076.43,10189279,71
0yodrf4yof7k,83.57,1202439,4355.0,10182941,100
aqsd6vszqz3c,47.28,341154,1344.89,10181662,77
3wl3f7qzntkb,71.03,820558,1608.61,10083244,80
ok8imsu5n6yx,50.58,728244,2459.97,10168686,155
ftwfsuv18osb,42.89,282513,3238.57,10167585,65
yhde7ie1bmwj,93.6,1571875,1262.53,9938624,101
rwf47kpss4wt,47.05,337941,4549.8,10155532,310
sjzntuznptwp,78.66,1042663,1373.36,9971336,110
ks88ugza69z2,77.75,1014353,1414.22,10113793,112
xkjj1yo25lip,41.57,266664,1939.32,10112556,114
hh39vv025r9i,40.38,470521,2992.07,10120538,141
ltkp3j697995,80.09,1087206,1251.69,9894851,113
7x9tbdn59bio,70.0,793001,2307.62,10045796,79
muhwtsf5rdw8,39.27,239234,3033.06,10015081,63
siht0unsjnzd,60.85,577286,4492.84,10026697,111
maihaz662vg5,44.67,304967,3038.13,10021240,561
esvln4ta5pg4,22.52,268299,7221.08,10042068,440
r1dksu2p9oyr,43.29,287394,1432.34,10010671,78
vc6u2m84edtf,9.9,25000,17176.6,10015074,904
qw9zv07bbx63,39.07,237220,2656.49,9997640,56
ie98pb0txu3q,32.89,175938,4914.74,9912332,365
9vp2mivqz4bv,31.2,161182,2219.19,9982848,105
e8r595m52jr3,38.96,236054,5146.78,9977679,686
3ygrtzzxlcyv,29.27,144389,3989.63,9945940,186
cxy0nm97a1y4,8.61,51612,23762.66,9959690,1284
879lws8ultki,50.68,392284,3254.48,9898786,154
1fuxjibxud60,37.86,224689,3017.56,9907498,60
6v1929b78h2o,18.28,178976,6645.96,9888209,199
ix1lu49oej2s,34.06,186166,4616.21,9887105,211
789i6pb9xpvj,63.95,645475,1165.21,9840959,221
f67kqp18d6qg,36.9,214808,5082.76,9840522,310
ys9gx1saswqn,111.54,2329797,809.85,9838133,71
j73dezw5kb3z,63.14,627480,2113.59,9826419,144
jpb8dgkx0mhj,109.95,2259499,805.58,9618837,61
fg9fmcud5ar3,10.81,74853,6991.05,9806899,418
97c0ncnruald,4.3,3310,12729.51,9787751,557
f82ze7wke0u4,43.28,287236,5276.22,9804270,142
6ox8l1c6y2z7,40.47,253424,4861.19,9805375,386
ysjsoqoj36am,54.26,451505,3034.78,9764359,234
ucljoelddarz,29.93,149202,3144.68,9787360,234
lrv9jodlub7s,75.46,944930,1472.74,9750644,91
jqymlb0tux2s,54.79,461080,3066.49,9752790,239
je4x8huk39pj,14.19,152392,9390.91,9634701,327
dxslggc5rikp,109.71,2248950,1085.57,9576992,69
5dmhlxsi2lp3,37.58,221855,4955.18,9737920,423
qsh5438ginie,95.94,1665349,1269.51,9717401,61
f0hg4z257hy9,33.25,179120,3232.59,9719227,68
gjsaiib5cv40,88.55,1380214,1393.65,9737858,128
cda8mdrfj54c,14.82,182923,4840.11,9717658,375
igm35pm76q90,56.63,493934,2139.32,9700582,241
3rfeydljitpw,39.48,241373,1895.23,9700238,51
deevrpj9igq8,9.54,10000,8681.69,9664662,683
1bw8r4qcrzo9,55.96,481962,3068.53,9651283,230
l61ptsv7qbvz,27.74,473299,3869.73,9645416,355
vq5obe4o299m,87.58,1344569,1647.73,9589587,182
zz4wz65z2t99,66.51,705396,2265.08,9527923,220
y52ey0ib27ng,53.7,441482,1529.53,9633170,112
j2p26ug5m3cn,33.19,178558,3020.04,9632990,67
31h0pnkb8534,60.51,570452,2724.39,9610060,145
ltjv5pvszug0,3.34,13779,1309.27,9617047,184
sczixpqouog6,73.7,894284,2596.1,9620492,87
z08hta18o8ic,53.98,446457,2976.12,9538988,233
2hd4pyozczkq,66.73,710788,4521.34,9601493,113
bguq1bzbj8lv,26.52,124186,8092.55,9594715,461
4z4e4vymx8pk,38.97,236110,5294.28,9585937,291
yfj6rp15qoqw,28.23,136765,8386.89,9595405,693
gwg6hen19vjl,48.06,1087809,1064.99,9569577,78
y2yiuywdl6m5,60.05,561306,2430.07,9571245,63
hkywpjx9t1vz,34.43,189400,4965.67,9528393,346
jymj2l3cyexh,77.74,1013985,1319.47,9568744,95
9xaobc4rwt4e,61.84,598574,2185.87,9568822,225
khno3j7l24dd,14.95,54661,9031.23,9561417,146
850qxfv50khy,135.8,3426915,431.54,9382515,59
sre3g3ahehid,97.11,1711724,1390.5,9555948,101
6hn0f8hhr2hi,38.36,229820,2829.32,9536200,55
c8nx8pzof8rq,27.08,128299,3335.62,9544868,87
31dt3mmud93y,50.66,391926,1466.62,9526104,101
y6fgkrm55wcd,86.25,1296734,1183.49,9516289,82
z6ktzowpyplz,63.29,630857,1181.29,9514071,110
z27kuxrt9ytd,39.93,421745,1257.9,9515556,95
8u4skdpa8n6e,50.84,736622,1101.46,9512073,49
dh21ir6vl90c,55.94,481706,3018.48,9510357,240
gfpjz1n106zz,97.35,1721339,967.01,9273277,71
ifcs80pwnqf3,65.47,679785,2026.58,9474080,109
qunxch1gyy36,56.99,500524,3001.24,9476008,224
hpsecc7evujk,32.15,683441,986.32,9477742,52
nz37viudvyv7,61.29,586263,2096.71,9456930,216
1ezte2bqbxxa,84.07,1220371,1048.99,9333220,82
555u7nkbktj9,41.6,266974,4599.9,9454914,526
usohydvjoo89,26.73,498405,1551.01,9458164,138
yghwcwzt6w5c,29.79,148229,38619.93,9453329,230
6aii54cnyegc,10.68,35589,6713.76,9433533,434
0zpfv0oe5oo5,51.82,410391,4066.74,9421023,228
a6ht4a7h7p6f,39.93,246914,3147.67,9400287,383
yzwokle6hg7d,54.08,448259,2960.35,9360963,242
x9esw0nx96a4,70.13,796568,1404.45,9387272,93
c6nzpqe7ru52,68.15,745457,1639.49,9363857,99
da5sahl28is3,24.11,763500,5219.74,9402954,333
5e88jv7dczuv,51.84,410739,3357.4,9375045,147
yc1dvjfii2m1,61.04,581194,3667.7,9115354,243
6105vls66yna,16.36,61742,2726.24,9281189,61
dq1t8unxck00,79.06,1054834,2056.87,9209573,98
nul5p6mb79ob,55.66,476697,2940.63,9360250,235
vjf52w7cb1za,27.98,134925,4650.01,9350707,420
4ysa3a4mroqn,35.55,200883,2880.77,9325559,126
ev7wclnod2pe,54.17,449881,3068.88,9324873,246
uwzr0nj70kxc,41.47,265452,3911.89,9333950,139
7nts9f5ydn5j,25.77,118741,3635.61,9338534,344
ndj5s8tzxozb,55.5,473687,2965.98,9323666,242
5g6non9jeket,115.27,2496509,666.64,9140722,94
pg4hbj5066x5,51.96,412491,2679.69,9285777,64
haqyje4etfk9,74.81,926346,2150.35,9302663,97
k8ufm90b95cd,62.97,623706,1600.49,9225335,122
kpoucx2tha1t,28.12,135969,3238.41,9271213,83
1reml1ckqkex,77.94,1020091,1182.12,9240634,93
yha5bjhizpcu,24.89,112265,2402.35,8948562,49
acwjmldqcahi,36.21,207639,10943.29,9246415,1101
iywv3nzbitk7,9.9,17663,26150.34,9222923,3556
ujds2dxbsrdd,45.21,312419,1359.98,9216017,82
qjefbtdcioyr,40.39,252405,2767.5,9215743,62
6tuhezyxfds7,6.55,47813,17717.84,9217730,292
2t4ggni1wqeq,52.62,423070,2639.93,9210863,156
pae4aq50bnx1,28.59,139426,4304.8,9181757,223
q725xfms5cq8,59.69,554166,1905.53,9188319,203
tfbr5jvt5has,51.74,409078,2194.81,9170281,60
jdkd9gjng6qp,50.43,388375,2907.54,9145694,183
jg8f1z2nsl4t,44.86,307557,1654.01,9149994,124
ghy4ap369p1s,26.82,337932,1663.28,9056642,180
k27yh5f0pvpk,64.08,648430,1738.21,9145102,102
t40xt1kao3mw,55.43,472428,2901.45,9151640,234
0vnysamw4i7b,63.53,636194,1528.38,8985730,137
gc249180uswr,26.39,327542,6959.52,9115881,223
n25ymlliodam,39.55,242075,2795.79,9108069,56
51xq9b5axjgu,18.39,175468,4320.38,9119104,615
iuf6v6crni5l,60.12,562787,1950.58,9097071,109
h8q1joq88nhf,55.61,475816,2898.24,9084292,238
4k6nen3zfdps,72.25,853274,3173.05,9084808,221
rw2l5i75kpbb,55.89,480718,2879.32,9087966,231
zo3o4v5m88lr,49.13,367691,3312.48,9093756,315
szdlwrtwvv7h,109.75,2250876,834.03,9082860,105
8acbxjr1t2qd,30.96,159086,17022.02,9065248,1655
woyu7bzn86cz,14.07,49580,1339.27,9045752,110
h3ehxfuvqnn4,53.85,444216,2983.67,9061961,241
yzf4sdi85ve2,46.22,326486,1786.62,9027422,45
ikkz6wh96xty,94.27,1598067,1185.46,9048181,80
yf12bysfjuxu,21.43,90148,525.39,8975885,77
h5xlgxy8h5xm,46.33,328008,3296.33,9016477,358
8i90q6baa8ef,48.28,355093,2455.83,8989980,50
nntazif7jsnk,54.15,449550,2897.76,8995917,234
369a8bs8pjbp,62.19,606264,1889.17,8976000,103
zwc0eu8xj928,53.11,430796,2248.9,8976074,203
40ulsmxy0n7q,53.59,885664,1130.91,8915645,75
q2xpznzupg1p,48.02,351393,3417.07,8969041,155
43zvu5r1rb41,56.69,495026,2945.81,8971988,228
wb0iemzjq8nr,49.98,381143,3640.37,8961737,251
n49guxacbseh,56.21,486515,2953.84,8907061,225
igbn0jymggy2,32.1,169056,4237.65,8951024,124
daax2kwupf74,13.79,182349,2455.72,8928977,135
8rjjx063movq,14.76,175060,3006.27,8927770,136
yy79hoceids6,31.56,338704,4952.37,8926571,440
n35kwr099vxc,51.76,409404,2422.12,8852029,244
7orfpk088k98,48.41,356808,3765.98,8874237,363
1em1zz7i00ld,21.28,89262,4531.12,8896197,355
jnj8ctbn8wjh,48.4,356712,3227.84,8893333,393
mahn7txfzxxt,52.9,427502,2912.11,8881190,214
uov46andgvek,32.06,168693,4012.22,8882216,322
g0pnlvb2ycv3,62.91,622412,1445.73,8881123,92
llybug92otka,48.35,355944,3138.23,8870020,124
qmm79rb38j4z,30.17,152120,1873.51,8830032,343
kx8cy38h2ry3,54.23,451057,2907.82,8801010,214
7lnwbf6tkkbh,83.15,1188543,1411.25,8684530,81
l4cydgv9gn4x,37.73,223393,4043.21,8827939,287
sqpwy6gsxd45,59.34,547019,2078.48,8763758,453
ays6tph818bl,37.59,221906,3864.54,8785689,254
688tj86evxyu,7.54,50260,18663.89,8783167,1729
7gz5n86w4p0f,28.44,138301,5221.45,8773421,285
wxo71gmio879,49.5,373609,3093.38,8761018,260
669e7ufya9ok,59.19,544178,2169.21,8771805,109
cbw6r2rzr7ii,31.8,166360,2892.88,8750654,103
5a7sjkj63432,12.82,44417,7999.52,8746330,639
k1gqvd5st2u7,22.09,277537,2680.01,8732454,252
6dfsgifc7kdf,20.55,84810,3060.61,8740506,344
95xtzk8h575c,55.73,477947,2912.63,8689506,218
5qwl09sxrtf1,34.6,190881,4855.53,8684147,420
801i8pkmyuem,77.39,1003208,1668.84,8729610,112
nna0t04k49bz,57.41,508035,2802.66,8709460,235
nkdpbymck4rf,54.45,455029,2877.45,8705328,227
nff9ex16xcd8,83.75,1209044,1128.27,8716257,95
edpbwxn6w3xm,26.34,122872,4578.76,8709818,122
c391k3yb9srt,22.19,289895,1024.6,8698666,61
2noz26rgyf02,60.26,565631,1816.43,8692346,116
req95k8sbzra,55.56,474804,2885.04,8672452,222
8esqath9z2rw,22.03,93813,10767.98,8647568,426
6ozxx523l0mi,178.91,5265122,307.68,8373859,48
mcu3262rawvk,116.06,2532155,2703.35,8662239,477
auile13v9s0p,13.71,48091,18846.43,8648953,1504
unsdr3kgeuvp,36.81,213813,4559.01,8640243,140
9nd8d2rgdlmv,37.74,223442,2637.68,8644302,63
4zuuye9yg8lw,38.95,235985,4201.16,8634763,600
gzwzq49hbdqe,69.87,789771,1179.88,8627683,81
odw0p0rytueo,57.11,502624,2985.25,8600018,220
0vdwotmniy0f,87.36,1336271,1073.46,8450892,84
cwri3zxndgwu,22.15,94516,3545.27,8583249,293
noi4xnc1ev8m,19.47,78208,18394.7,8595544,1302
qsgx3bqz13xv,9.62,9057,1778.85,8594643,121
2834dth4lsvm,31.23,161405,2934.85,8547135,152
1ghau97py4sf,53.8,443200,2356.73,8576330,50
86nklbpq2rvu,68.33,749935,1351.03,8564013,82
3szfkd4gb7hf,57.1,502430,2363.97,8562424,50
5c7vsi99bv4x,25.65,117799,2650.76,8576147,71
5oxrcwat4bsd,46.54,1008772,971.9,8551843,106
r4i22pdyyfy8,79.04,1054300,1150.58,8402363,79
z5j7qeqcmgli,55.6,475558,2819.78,8549434,224
y87bz5aak7cf,78.53,1038653,1127.58,8550490,55
2eckn8qi3vun,40.1,248907,1184.88,8473698,116
vyvjwfugnz2s,102.07,1918098,631.13,8342911,51
q4yy750lf0qm,17.35,275571,3625.93,8478185,192
nnlwodax4qev,89.3,1407862,1120.06,8532564,107
e5v3dh8hd3iq,9.66,19312,3911.28,8535054,402
n8uqwpzts9um,36.06,206156,2541.62,8522658,261
4fee59z7eqwi,44.72,305544,2613.65,8492332,379
c9c7cwjr8q10,15.93,257870,3485.27,8505856,160
ksryt0jn4htk,65.96,691813,1332.88,8490402,102
vd9xxqi8hghj,56.04,483466,2281.48,8486508,171
p5nmu31ree2x,42.82,281669,2351.3,8291813,53
pswxbr0or48f,38.16,227809,2563.55,8469662,59
d10v0s9q6fng,19.44,78056,7211.73,8489438,625
mr9b5hva84y4,86.05,1289777,1077.17,8379954,107
hpndpkbiq3fk,11.78,40119,3111.68,8460024,189
xjx2e8bfu5gy,69.53,780422,1656.88,8322547,142
of8iokbo0w6r,98.62,1774179,1078.65,8256620,108
09p1rbuzsihf,19.16,75815,4265.88,8429383,204
op0kotjbboaz,46.39,328758,1731.97,8434267,102
79srtwpiy8ql,33.79,183768,5652.43,8430437,591
b4fxhkqiitai,9.69,25827,8513.02,8430067,1290
dba8w659aq40,46.14,325293,2036.06,8423756,47
66odzni36s3n,16.99,64899,1259.55,8200942,83
olkbgfo9bpsa,14.82,207071,4524.23,8418241,341
92nxg1o1enx2,7.39,72387,4097.71,8288202,263
hpl348u49hrn,20.0,179802,824.56,8413001,54
7hftkmi40z0c,95.17,1634190,741.75,8239552,54
lilurhjmagf3,52.71,424400,2172.77,8396179,57
6f752kr01e0k,38.91,235520,2343.23,8386438,48
7ccvbyktxxey,94.01,1587264,950.66,8384660,61
kdfo6kugdmdm,22.16,94580,2730.69,8396235,66
w49kwr466bxe,68.1,744279,1328.87,8180058,127
14adkqsrz6pw,43.04,284397,2529.34,8353082,57
ibx219oml7ca,21.66,91572,4683.07,8358687,598
86hfxutm2eir,4.4,9212,10901.79,8359398,285
yj8qwuuv2ess,33.19,178528,2609.55,8327882,67
n7r2tmkeowpl,19.99,81395,2585.28,8326926,62
t7xul6vtqggw,68.07,743658,4521.11,8333257,108
qh9jwni43cbj,52.89,427227,2592.31,8330842,222
aehtf0z6i3n1,21.73,452818,1538.78,8196583,203
rblysw2wokr5,58.22,524662,2420.95,8305226,123
ey2ra2et329n,12.99,128146,3805.92,8296752,291
z27vwhecb4zo,37.48,220802,4496.47,8310239,391
6c2jnazm0vmd,29.47,145823,3779.57,8281047,78
yk9xs9uyg1qe,56.5,491702,2330.85,8279614,144
0qwmesrhjvan,50.08,382771,4098.52,8268302,552
sd5iee30l43s,83.2,1190158,1003.21,8279329,63
r8dl12d9satc,16.86,249432,3526.38,8275973,346
4f4l6hgao1p7,85.82,1281796,491.62,8024928,53
qsp2xu767het,8.71,85939,9710.31,8265701,572
863na2jcwajv,29.34,144919,3776.57,8243367,79
3tkh9rou8q2p,75.58,948589,1204.6,8219618,96
2g3hyavipu66,39.93,517589,1749.82,8218828,76
btxvdv30rkgh,58.12,863784,1059.38,8167744,117
