username,payout,points,total_payout,total_points,total_wus
qpmj49x20ilg,36.29,251035,1559.09,11321286,156
qpezu94ezwiz,46.5,437923,1605.04,11511801,158
qpdshc1uknp8,12.32,250016,9336.22,55606971,1412
qp86u9j62ne7,15.7,59223,467.22,1476821,58
qp9gknc61iir,35.02,135561,9908.73,19561911,781
qpld5ri34cz5,34.63,369753,1520.84,10184121,55
qpr2j1853wsf,40.97,326843,2770.26,16751672,89
qpmr0mixs2hc,36.67,495925,5839.82,78862132,645
qodrmmfpxcdg,36.27,250670,1248.44,9069426,115
qouh27qozrum,47.82,198376,2030.23,13806377,206
qp41jvfhn6ux,33.96,219433,8081.32,66316719,903
qofd6t7yt28n,9.57,7350,1121.96,1220846,154
qp22vctehral,75.9,636740,7352.99,71138155,673
qo55fuy3pyfe,10.1,32113,1130.38,3142745,135
qp3vua6f0yp3,34.81,362841,1206.47,8632669,46
qoy0htnouz4g,9.86,8980,3325.82,13506968,465
qp77p9gb2zoh,23.71,300183,5113.47,25549608,313
qo2gth04xl0o,9.67,4040,8709.74,1535858,961
qlefmar0kuce,38.11,278757,1275.53,9505426,125
qmendi91nc11,9.63,29179,863.87,1423580,89
qksq61f5d2vw,39.65,303021,1887.65,13425093,61
qnpuzqn8zary,38.61,286333,1328.25,9155498,121
qkkvm7hkesak,21.56,159118,1280.5,8889320,49
qnnp8107otqi,14.67,7225,1409.64,3544143,200
qn7ssnebwm8p,9.59,7369,2194.47,2261478,309
qnod9xavtfl2,6.53,31219,2174.78,3834849,216
qmm79rb38j4z,50.55,540288,9069.41,79055373,787
qkevb8hp7hsm,6.66,4547,545.5,236822,76
qjuryxiiyscg,7.72,7415,540.96,563435,82
qk6drc2swfcc,9.98,5422,671.72,451587,89
qk6hqb37ryuf,64.7,391197,2396.38,16274987,223
qj8pv6z0ba5i,28.08,152032,1709.62,9034264,260
qj9hm2v6ffm8,9.79,7124,2222.12,5948501,368
qjnf1ly32mww,38.75,288538,5315.37,27231229,617
qj0f3h9u0hsj,42.82,359982,7299.13,53693206,587
qk7wiri3n6i2,57.8,449824,13181.23,105526802,726
qi7e8ccq39x4,64.17,1183552,9407.05,161703867,852
qig8rwar5w43,45.11,407908,2399.88,15786942,76
qhaodhmohcgb,65.07,354798,3287.55,22364783,287
qh4qra40gps2,30.97,104967,2064.33,11307140,77
qht8o6nadlii,9.87,8993,380.85,258097,45
qh0p3iikmkue,13.75,16945,969.07,1142308,162
qfrwgx9cp0gt,62.39,328141,2634.37,18052734,251
qgljfhrdkkpg,35.72,242026,1517.96,10739579,146
qfgs4u84ly7q,10.14,43555,832.78,1859046,110
qfedr9lbid7z,48.21,184084,3077.85,13661186,220
qfbhk978jjdl,30.48,958649,17510.27,265844040,1647
qi260y6u8yk4,13.76,48068,1351.5,4139487,189
qe9prt9rnb22,47.28,456702,497.98,3518160,20
qet19rr0h8e1,42.93,191499,3203.12,21935082,299
qe9c8jj0gqkz,12.48,6332,539.63,887230,65
qdzwe25lva20,10.76,34990,504.32,1058946,73
qdqcdnay988h,9.76,11080,1754.22,2388585,597
qdmidjt2lw85,46.6,440497,6159.82,51080233,827
qdmxz3bdb5ge,35.98,245327,18216.82,75162599,881
qdgsnx25l1pm,12.7,86696,2736.26,18294759,295
qet3xhqp19y9,9.56,19065,2192.19,5823079,490
qdfi6uaa867s,7.47,48357,5310.25,61354127,581
qd2k5005xjk2,47.17,201145,2526.76,16957633,234
qde32tgecle2,9.62,3600,714.03,722202,172
qc4fbamgaqs4,30.29,175419,2426.2,34043801,143
qd5s9ql3m1e9,9.88,3526,1295.2,1091573,230
qceqgwq6zkhi,18.4,237737,5512.68,28068310,333
qcb5xzkw3d96,9.53,25639,1346.16,2929324,171
qaxtzrg3j1yh,9.69,21878,214.66,406419,27
qbpbi23f0dnw,18.6,162452,2606.82,21316643,99
qakkbqhn3r2p,50.17,529708,13315.86,98980629,966
qaukqwml3auj,9.73,12996,11087.56,3572973,930
q982oolqn8lp,53.05,807545,2161.9,34956179,131
qahx8dnh6r67,16.76,41030,1330.61,3343176,171
q8rfv4iok024,25.54,128710,1900.67,7160733,229
qa377kwxc8l2,35.38,237735,1268.55,9238889,117
qabkxdulswl8,17.5,93573,4239.09,15812678,168
q82i39cxjhqw,67.99,447329,2996.85,20485397,269
qaikfukuntu3,39.75,304836,1547.71,11199876,154
q8l7632aavhj,45.42,212257,3488.14,25020795,309
q9z8wsr2sh9j,9.72,14468,2310.2,3293485,424
q7tfy0e8ig1k,63.08,393348,3827.22,34093747,317
q71zw2i54s8m,59.59,430416,3404.53,24121884,305
q4wk6mla1v2d,43.04,363969,4696.5,37924694,412
q4vz609r0lk9,20.78,56903,544.37,1876556,191
q4v4h9svj2rk,25.02,124175,1999.36,13744618,62
q4uirq0trxe4,82.26,1083321,7568.93,90754779,590
q7kdiw1p95xj,5.99,3100,340.65,523826,72
q40yvjc2j0vv,62.9,384333,3325.25,22919771,288
q44fxz2cg6rh,14.65,18535,1883.09,7676225,351
q52a3rrl1vk2,9.64,7410,1397.68,1739617,214
q449tc43aime,61.28,1032082,9437.4,143091733,828
q37c123frxt0,32.07,194371,847.65,5951855,81
q39ejbtu3xyu,25.16,125365,3780.7,28232995,107
q32uvjiocz6i,29.0,161785,1982.17,9919642,164
q3ppjua26k65,44.22,389203,878.5,6602251,30
q3vdgx8hwmze,54.34,353380,2142.82,14413075,219
q37oqo10rqya,14.22,26939,1074.47,2926132,177
q3i7rzm4hoz5,11.38,37673,1030.81,5117007,92
q1bq97hgtkcu,6.49,5631,493.42,209270,66
q1llw6p2dvwx,55.94,706743,11406.77,79389995,1585
q3e677bu2jps,9.97,11968,1038.56,1779499,117
q0ss2m6dv9w9,14.81,8447,521.48,397025,70
q190ap4e6dv0,30.47,177372,735.14,6683800,93
q07qw29d5yjo,80.3,2665547,10897.36,260973254,989
pzswoubxlytk,51.12,206970,4616.91,26461591,228
q12pl0lqk7b8,24.44,67621,9294.79,32236490,1188
q06zgsg8i1w7,99.79,1351135,3237.44,62197450,647
q04mjpis3xv1,9.76,5030,48.65,18415,9
pyqj3e6vo63g,14.45,27325,4015.85,18629242,561
pyzc3v6br0va,65.36,348324,1920.69,13292398,188
q01dz05l8zh0,49.84,196397,9416.05,31746576,343
py2z1iaqxprp,26.39,136020,2981.15,18561248,132
pyqae3vm2bul,49.06,499736,2751.16,25642877,93
pxz5yijggbia,34.06,220795,1100.78,5463483,48
pxk5io5zbpyi,49.05,236535,3311.83,22832943,296
pxlop6tp3flp,85.14,660234,5507.82,64730513,517
pxvtolwfg81c,14.67,53545,6535.15,106857929,617
pyn6d911xk4e,9.91,8080,1975.49,4766898,524
pyag0q5f0qcm,9.56,10838,1122.68,1229798,184
pwyyd1v4c24l,67.4,410400,2609.67,17415200,234
pwy6akzlobn7,14.07,6516,1089.07,832940,133
pwor5hokw651,43.38,371693,1896.33,13492023,179
pvlexmo30ekq,9.99,6775,253.21,116075,29
pw6n7mfilu60,7.45,5570,452.79,257373,86
pvppn5kqq7pm,20.7,90502,1837.37,13253255,182
pvgb73256wp7,48.14,209794,1685.76,10856582,164
pwo0y2skxr8x,18.33,203813,39272.84,116513992,10132
pvv2ycqzfj1b,13.3,31675,12644.28,23690072,811
pwmloylxcjup,73.05,1791972,13520.27,277784661,1078
pvdj57gyr8ou,71.68,476779,2554.92,17322383,255
pvqoexz9cmwt,61.79,1057161,43294.15,305829212,1973
ptvs7yl3fxem,55.35,311320,3127.94,21938614,275
ptxh83hjnjw0,9.93,9051,459.26,442375,61
punjxylsg1nv,22.51,68905,2934.58,16980440,226
pudyjkkdv3x3,4.27,13280,1227.19,2649488,260
pss6kh542y2r,11.01,48101,925.75,4474436,56
pswxbr0or48f,48.9,495941,6176.33,34759471,151
ptqdl9xe07zq,9.71,12287,3216.44,11861899,366
puxdx1ci86vm,45.69,298290,4994.25,38381495,446
psm17l9drsu6,25.05,124482,5674.72,23929466,704
psupwrw9l4jz,29.33,94349,2261.0,15254441,213
ps97ajf7wi6n,9.56,10838,125.9,113662,23
ps5zozsf14op,32.7,401131,1307.59,9783011,49
prf7v6ozp22w,48.88,495505,1790.55,14663571,113
pse0i6z0otuu,45.24,257344,4096.92,15788312,159
ps5lffny77yt,52.31,225335,3535.02,24408516,318
psilyvovsk77,13.19,18900,1330.88,1459716,186
prcljqe69gch,28.11,530591,6748.66,81535608,928
pr9rdttnlcrw,4.68,5135,1204.82,2066871,305
ps0hmh60cz4p,36.26,250536,1438.94,10434181,143
prc2m6g4nl9y,35.5,443179,1004.05,7671614,38
pr8jklghocx9,65.46,344566,2890.65,19129597,262
ppkb4rxkejmr,25.59,129151,1767.71,7323782,124
pr5srvllprlu,63.49,476639,3320.64,23937939,305
pr24vtmzomj1,16.6,64208,1182.29,3813890,144
pq1wp29a2w4f,49.28,250131,2414.34,16795714,232
povoeftwdqnn,18.09,50174,11142.45,48975468,744
poirlthl6edf,42.28,464631,3193.39,20886215,89
pof79i8wmjas,5.7,20100,450.47,947571,73
pouqkzmghb9b,13.3,7410,1719.96,1295466,275
pqgkxo1nicav,11.27,130676,88182.61,362617774,2009
pnnum8bx0t45,39.7,303855,1961.29,14121509,210
pmrd8cpdv1a7,14.09,33245,775.58,2416113,107
pmbpdz1bz1vy,12.82,7350,324.63,202728,87
pms4i2em0p2j,41.69,339623,1719.67,12444119,164
pmnalwjv458u,40.71,322014,1289.74,9370460,130
pmhq8hhhwede,12.84,8444,875.2,1635456,114
pmko186fry3o,9.86,3000,1026.67,322802,138
plhv5reikjbs,33.13,208861,2112.41,12012208,206
pm4t9qki2o1r,46.9,198766,4916.59,33812121,179
po963rjm3wsp,39.43,298847,3045.27,19685405,498
plbfbrici9mf,13.4,24107,453.98,1472669,93
pl7nwns0u7z5,12.5,6657,2562.86,17024574,219
pkmqi69h1ab0,72.54,438042,1959.04,13708482,185
pl7cye5gqiu8,9.65,11550,271.38,1093446,32
pjulp453nik0,14.59,3000,1544.21,1107763,200
plf4r1wxnt8y,35.01,232943,9057.65,45257162,1136
pkco81a4okoo,11.35,37558,692.31,4820239,85
pjad7ustevgl,9.95,10698,1098.77,1701713,302
pjyd9tf3do1y,54.28,280466,3104.29,20994430,280
pik9w5crbatk,45.63,166402,2221.34,8152838,248
pijgfjr43p6v,22.59,178003,1182.21,7981066,47
phjfsw46d1m2,13.96,5030,774.28,650864,147
pgf55cos874x,22.28,204177,1296.49,9904816,48
phiiekwvx4pq,68.15,1427199,3742.19,81062195,319
pg4hbj5066x5,48.95,497228,6615.68,37664001,161
pfhxxen12lxi,47.54,463026,927.92,6575217,93
pgzk8mt4qs1s,77.0,776989,8730.61,103358603,607
pgkeb5n5sya6,15.91,33712,3784.92,18402462,602
pfjt2woa4rnv,62.12,487089,2588.01,17129628,240
pfw1w9aj0a2q,11.97,85311,114943.93,208310192,3298
pdzdu6hehnkr,45.08,407162,3468.78,21253608,102
pdzt00dabv0x,35.53,239644,1503.81,10553470,142
pexfkarw6rmt,41.78,172959,1866.25,7893601,166
pdr570plbeyg,48.87,495184,1288.0,9301203,116
pf1uzb1tbiif,17.24,67770,917.34,4198657,57
pe4kwegb336o,34.42,225401,5438.94,31311288,246
pdozk9mdy50r,30.74,180180,1336.41,5497154,183
peexbve2vxq0,63.6,461231,5463.74,42920751,395
pf9phnw52a0r,28.69,158463,12780.73,44564728,1044
pct18ky8nsvq,62.04,476491,4743.25,36544925,264
pbslu23i149n,34.35,224490,1593.45,11531497,154
paew6jvbdkz8,9.72,8368,261.81,198688,53
paypeajxsc4f,22.87,298928,1871.19,17318326,87
pc61p5zn03ey,36.12,248300,1640.46,11857232,159
pa7hu20qr076,15.06,9610,2838.83,9894373,371
p9uw2fu7l32c,37.93,275962,6875.7,49990411,429
p9udsj95psbu,53.93,249481,2003.14,14222446,189
pcgcwfk0plek,34.57,227301,5242.99,34754653,266
pc239qdea6ar,48.44,484862,1479.05,10452009,147
p9o9p5r0uo4e,36.54,254834,4854.82,34036138,399
p8saeigk29id,27.09,142085,2505.4,16683979,162
p85vsgkzfqi8,9.81,7140,339.03,227137,57
p7v34802cbma,20.88,91763,33564.97,19488565,263
p8ao8zonshfc,19.63,52214,3067.04,6183956,341
p9e5glw3u9j2,21.67,1548750,21737.23,243081106,1338
p7rk754kgk8n,45.88,423938,872.29,6322787,76
p8esjeq75gv3,45.17,409108,1292.41,9187857,126
p9beaovhpzgk,9.72,8368,271.15,192486,58
p87kw8cs7mh0,34.11,221447,9158.24,45064394,197
p7iuo63zoar0,9.95,5370,97.03,52575,16
p61nj3y8276f,48.21,201744,3275.77,22155310,290
p6wbwtfbcncp,33.95,386600,1025.23,7522675,40
p69kqkd58thc,12.05,40626,951.17,1964606,205
p6hdvx8udpdm,36.02,246854,1441.62,10439266,142
p4yxycn7edg8,49.57,513146,3907.03,24447569,198
p77yaedxu69a,75.27,714826,10597.94,96296066,618
p54lm4e1syxc,9.93,3936,3561.3,18456681,266
p4s5rxblobkx,34.36,224590,3515.24,22144089,162
p4yhqevr4zek,11.53,51748,1479.62,12944619,79
p6tu2s0mmhtq,13.44,32822,901.67,1949102,110
p4569h3yiwnq,7.7,7824,624.92,557826,86
p4pnstxbzani,9.62,5470,332.32,322310,60
p4224kzi44sf,17.57,69614,1700.03,6524778,159
p4cwu3edbf9q,42.0,345346,2569.74,21630965,87
p3zjpa0s1ql3,9.91,4573,87.02,286078,12
p3lvgwqk4qyb,37.08,263069,871.31,6009666,72
p43bgs5h7kvv,9.64,10350,1509.48,1066793,169
p3dr1lme0jnz,29.4,165969,4144.61,23410928,227
p4oykan34t9k,76.11,629582,7951.96,77899373,530
p3qc4ym503s4,54.37,281482,3085.58,21888909,395
p300sd70ro53,33.28,210735,1567.59,11525567,145
p2e63g3bl0so,47.66,465999,1600.84,11630332,146
p1ujzsvn3flh,9.59,5780,1724.0,6904053,122
p1k92hieanxs,45.04,406280,1063.81,7864857,101
p1l3ayzf0oaf,31.83,191789,2132.29,9604821,228
p1u6q0ojdg2y,53.92,238844,3314.1,22736323,296
p1a2dbypq7lv,30.3,175524,1168.69,5369311,129
p26x9xitvztd,32.07,194383,3372.15,19301751,627
p1aiez0uv9u9,24.28,117749,3766.22,23166773,110
p34uh2g6ed90,18.27,43010,1467.31,3979942,230
p0u54e9gd7fy,43.36,192331,3040.95,15275660,248
p162t3cfgqy1,36.11,248290,1148.5,8355748,122
p11i15pa43l8,14.16,67913,1036.38,6582766,46
p17nrd4lggfw,19.11,58319,2110.17,4920862,231
p0tzr6glwo1p,22.53,103287,1524.45,10578362,147
p0spyxsrgfkw,17.87,71251,2484.48,14699005,115
p0srlg65tnme,36.93,260757,1633.97,11873520,153
p09fktzkxl9m,21.08,160388,437.8,2449176,20
p19vb965by20,13.59,20471,2061.13,2490840,302
p0k92vf2vpos,12.83,12106,2075.18,2620087,246
p058owifc282,50.87,210331,2939.37,20281230,277
oyywdn7193uv,27.96,124380,1486.04,6836392,73
ozj2gg07ghq8,63.86,448989,1919.59,13506472,188
ozti4wt5r5e1,23.91,344338,5219.34,54226036,2377
oyrxo6vlbero,18.6,75281,484.14,6233335,47
oyjtyefyoh8t,95.93,1634528,4356.47,62480395,303
oz64tfs8m1n8,30.48,177449,5562.14,27659289,609
ozdp2v4upe00,14.06,49357,2432.8,14296070,285
ozsobxqd9qov,9.65,5820,578.33,996020,72
oztvzlo34hd1,9.62,6510,29.29,13235,5
oxmidjs5bvll,65.72,1274039,1349.25,19644602,145
oyepjmw9o70b,15.13,18667,651.93,1293840,91
oydhdnkeihz5,33.74,216643,3060.24,18297294,90
oyenzxrvdbm5,55.71,295863,20922.0,124890427,1340
owwjfej0ngsp,9.78,9940,1977.13,8189962,133
oxu615c61jlg,33.15,209060,10193.06,49165986,209
oxmh54kxg2ow,11.08,7000,593.13,409203,72
oy25poz59ohk,16.39,63066,2310.14,9013390,357
oxy29kxkt17n,70.05,710249,17837.96,127383327,1625
ox17fti091dj,20.87,195813,10039.86,23436464,792
owqs0x7pe740,40.8,323629,1522.48,11165887,157
owrri5g2oy7e,37.11,920862,3125.83,45467827,256
ovse9j6al8ao,40.0,309298,960.1,7125131,89
ov2p9ntgz9px,13.86,21304,748.61,1120043,143
owl53ydrlmy1,9.82,23581,4104.34,25568003,427
owaxah0hp67m,62.74,429152,1748.1,12092717,180
oum3orttna8l,78.97,578968,8711.52,40544831,461
ov3zq77mpi9x,31.81,191571,1760.62,7319913,212
ovuyjvnq2blm,14.46,11330,1097.57,1533497,219
ouj7ibve3a93,9.71,11628,2512.05,10725454,231
oufpyf2b28ho,36.27,250609,1559.03,11165876,149
ou4sv1p8ltek,9.86,3000,1684.13,565638,243
ou73nxbtcw0y,43.19,265354,12772.62,69145289,917
otwv0713v07n,50.29,429366,16809.25,114422392,2223
oto17mxsfhhp,13.03,37470,1773.0,5550254,246
otiv6vpzvv0m,41.65,339039,11961.34,44338015,1474
ouciqmyjl0tp,41.21,243536,14226.92,63845740,1027
otk7vkdcb2w0,28.23,153580,12298.04,28933569,334
ospudq78a3t0,38.57,285801,1377.06,9825958,138
ot8cnbwvr0h7,47.55,463262,3734.76,28412608,500
oqf5h88yw3n3,65.16,447029,4097.41,41088731,252
oq5ihgeuu0d4,9.64,4940,440.9,147449,66
orh487hrfl22,13.63,22364,1780.06,7174453,245
oqiqhrlbzfgn,34.51,226555,1585.2,11273560,160
or7vbmx5e0f9,22.24,394523,4907.61,52852231,422
orxfr3k8z880,4.77,4035,3692.33,8351874,611
oq56mrgodfp4,40.81,323945,1391.71,9934994,127
oshc53qzqnci,57.66,399104,13082.2,76981175,914
oqfr801hyb4c,9.86,3000,3847.13,2412799,387
oq2cjkrwxlqh,43.85,206766,8247.05,32325544,293
ool8hdwoui8m,35.8,243035,862.34,6559812,76
ooh7oua6atm1,9.58,21585,4410.9,36279471,326
op4izcovc3ro,51.04,244880,3395.9,23438068,325
ootxez5xodxx,48.74,194274,2593.7,17147757,241
onuwnqkl83u1,7.14,30142,151.66,406052,32
oobuvp31k2jz,58.87,383236,4385.93,30002976,377
opo2js9ihp50,4.03,27454,48523.24,363561354,2955
oo81g3g7pn3w,34.05,220589,2572.14,13858681,87
oo4prrut5332,9.72,7482,448.73,336191,54
onora4duzmu3,52.35,392182,7746.19,70349085,640
onizfpmc5ar0,9.94,3532,928.89,904870,198
omttmjgnl3ra,31.51,188456,3106.76,21545340,105
on2rmv6tp3e1,5.86,5030,620.57,1065199,112
omwload0gi8e,28.8,97159,2131.29,8480147,271
on16trle979s,41.36,333780,1623.58,11678309,155
onkrz7qitivz,13.24,6583,410.8,329366,56
ompaayvcfjih,9.62,12502,499.05,492739,58
omeqyzmjqeo0,42.65,357030,1302.63,9335262,117
on2nah414tgp,59.28,432984,74345.92,141131812,1192
omfixd5tqdu3,9.66,9817,11558.22,6803424,565
olcul9vome5j,9.65,5238,478.56,446270,52
om7j3avmpw4i,41.05,328195,1789.19,12657081,183
okjzyp1mbv1y,33.35,211715,718.62,1067416,140
ok2ltox6bnxj,58.4,898416,1680.09,9246079,277
ol3a379px51m,42.07,346488,919.89,6701689,78
ojwzrq4zg6p5,57.65,272154,2521.09,17107572,232
ojn9ky07jwa0,9.67,4020,209.96,278007,24
oltcvcjj8zlb,5.4,10943,710.03,1800069,137
ok74xlhbwz8b,3.38,22531,3899.98,11834402,605
ojitlm6wqsqv,12.16,33773,13823.93,108951649,1129
ojccfi28tzy6,22.57,103555,2779.69,16521104,125
ojcq4wmjia4z,24.4,158917,4612.86,7899112,151
oj0bmoxdju7m,52.03,581123,6071.42,64583195,567
oimb3nvzyhln,9.62,5470,1133.54,348766,144
oiaqug3ye21a,9.98,7274,372.03,265548,40
oixzyr175gor,21.8,194229,3364.6,26489501,205
oit4vf5dqt52,51.08,262011,4969.54,45977280,526
oiy6sibv3f0b,14.07,15501,1860.29,11723163,204
ojfy4fvsdxxd,6.11,34835,3377.35,8082832,750
oi1d0rtay278,46.96,449177,1392.52,10093900,134
ohkgdqc3bcse,9.67,3100,666.2,492732,80
ohrwtc66goa4,9.54,6174,487.1,263004,56
ohucna0e2di7,35.93,244710,1646.35,12006292,161
ogj82dl8dw0z,47.99,474000,1066.43,7990544,96
ohgyje3g7oxl,20.19,86938,1274.74,4333592,164
oh1d2ahxoici,9.59,5780,1609.93,616878,206
ogel9h38r9jd,35.35,237283,1636.66,11764459,155
og3jcr7shhuz,49.46,273311,1024.01,8685559,98
oh3zbpvhom5a,15.09,43358,40336.92,113911633,3216
ogpr1ys0o568,31.47,187940,3949.73,23302554,114
odntx7o7fla7,9.86,3000,39.39,15170,5
of78zaxw604e,60.6,998854,5533.17,65362318,312
ofyp5yvbq4ja,49.24,504174,214.91,2482702,72
of8d7njkw248,64.35,1193566,11824.3,131131334,1095
of3byw19ct7o,51.96,213882,3004.69,16548107,136
oeoo5i69j7pp,22.25,101341,5919.85,18874536,211
odn6bonpgyvv,40.9,325569,2142.01,16526647,277
odw0p0rytueo,34.71,229075,8394.21,43278971,621
odauej3fay63,7.36,6021,386.05,242356,44
of38n3z7219s,39.6,301477,1647.84,11915323,164
octqxjz66tdz,32.35,198837,1524.33,10769857,146
od3a9pg78ldh,36.09,247959,1172.35,8385599,107
ob66kxw7tko3,9.55,12738,799.25,1556200,104
od945v01and7,47.9,471793,1596.2,11650463,150
obw37v5d9q3o,30.62,365619,815.72,5658932,34
octmdht4cz44,16.55,185397,2740.35,20139364,506
oazc7pcdvkx5,40.24,313648,1731.9,12109297,188
ocou0pmz82qa,7.43,12895,1050.71,1031404,131
ob0yuzw27iv5,34.51,226568,4906.51,29421229,347
ob52dfz68v82,32.76,122433,3560.7,15114490,419
o8pdmwa4ujvf,63.44,379344,3036.85,21245268,275
o8if82pa9ve4,10.0,6510,488.51,528703,74
o8vthq333ah9,47.65,465851,2267.36,16266011,68
o9xj2ep2dhxp,50.39,297949,3483.83,24098501,306
oamnjzfppb2y,45.23,410338,3505.71,19902399,174
o8xpl3hixzpd,9.7,20621,1674.82,3754274,232
oajao4k7nibw,33.95,219343,1914.77,15715498,62
o9w8ywgz3rnk,38.86,691767,8543.08,131576121,903
o7t981s3z94n,53.75,634299,21285.03,150313063,1646
o7rma86cymmc,65.31,1249886,14277.45,182556622,1606
o7qmmjpfbynt,9.5,6787,302.64,120712,36
o796gu3fzy83,48.57,232083,2312.68,15604062,228
o76ty2bmq8yw,6.44,6878,113.18,67801,18
o64u2gzfhz8o,46.99,1247071,1847.87,32669656,1102
o6e35jc8de6w,32.21,197008,1069.92,7844551,96
o6sr313wkjiu,12.81,43931,1316.63,6404505,56
o72pewy3sku6,23.91,215809,3505.77,28427701,116
o5w6dparamru,53.73,327553,1907.36,13508851,173
o6on9q4zzj0t,37.97,276637,1613.13,6376157,120
o5ta9ogpkvgw,5.22,8980,31025.73,5382494,4303
o48ltdrbkzuw,9.84,12803,99.05,218714,86
o4jrelyw3xww,47.11,452682,960.07,7080712,83
o3x7n5012wf0,34.7,478795,3055.8,20313152,86
o4igee7y5x9x,62.65,407010,2661.5,18363965,245
o5eynmtwhxov,41.97,344745,2634.92,18527032,75
o3a9ha5okm8u,49.31,250476,2990.81,20640647,286
o3mvj567t9cw,28.3,154330,5444.59,36507204,1079
o4efzvbl6omm,38.27,124102,4544.04,17529081,178
o3t09tgoj60x,7.36,72175,5832.81,10502103,775
o3jjemfms8nc,3.36,5780,5543.68,1346918,848
o2qy70hp9dcr,25.75,74883,1313.88,4412735,138
o0vpbg800uia,20.5,89104,1320.37,6295922,56
o296vtuktgb1,9.88,9519,1242.11,8526225,53
o3a8sdhp8jpa,31.49,188243,1618.95,11950682,154
o0ica52rfemj,34.13,221608,2285.95,15884818,101
o2gtmta8gvw4,23.14,86461,3036.03,6218036,314
o0szss9f376r,56.04,304678,8905.34,82526905,706
o1p61t3adhy3,43.12,365472,1620.19,11879540,158
o2riiq6tns28,55.65,348121,3450.39,24136419,315
o1067bwsvl5d,15.99,60865,1579.53,6080056,415
o051pn6o3dce,44.93,404131,1864.13,13427812,199
nzzdyzezu52b,49.5,210042,3481.2,24863177,319
nzxt3ezozxzn,55.22,898684,4249.19,49756205,348
nzyczzyabbha,41.05,328257,1849.58,12896215,184
nzwf46k6ybrj,35.9,244396,19037.75,157587045,958
o06f5dceg7dj,19.46,50916,1693.7,5223311,207
nzpp5soblqrb,37.34,456431,1048.95,9061568,40
o0c1l478ot3p,9.57,8701,1320.27,1893396,138
nzvu811kcqct,5.75,22020,810.8,4630589,101
nzt0gicgpqwr,15.34,11789,1734.36,5848160,208
nz90ghluszb8,32.71,363857,1168.66,7769457,47
nyz59m4gasvo,48.71,491335,743.66,6562000,76
ny8rcoesyz40,32.87,205486,2345.83,11635921,170
nxzvqxghvgvk,37.34,267037,1228.86,8716648,110
nzgw3ryph2jc,9.86,3000,19.66,22736,4
nyjp8m282f0t,14.91,14209,650.43,726361,73
nxdf3rvh4bae,72.38,542085,3520.16,34355495,283
nyxy99yxfoid,15.05,17709,1522.6,2898991,306
nxet29vp4db3,10.0,6510,2758.21,10911757,328
nz2dgf9565b9,42.25,463682,2142.08,33689369,114
nwdntw9hu2ms,80.77,574079,3893.31,41610073,227
nwy4ynnmzinf,10.52,33949,1035.5,2758563,156
nx68nqenpnss,9.65,4250,38.65,19850,7
nwehxuq6hhck,40.38,316095,1774.99,12584374,165
nx3qyv5abz5a,13.12,25581,1028.76,2594131,126
nwxejkubfck9,69.54,566811,6625.61,66951990,411
nwxcguwcvdcf,48.03,214745,2892.98,19698222,264
nwrgo3xpa41v,42.15,348007,4237.95,29302678,293
nvqm3xcqhm0o,59.53,447041,15724.37,90642934,1907
nvv5bvqh2cxr,96.82,2100304,3836.8,60254914,340
nvofm8omlpmj,7.82,9942,605.9,494718,91
nura1o2ynq6h,9.85,8024,778.17,1409118,141
nvi1qm4eeh9t,48.37,240073,2783.31,18778044,239
nv1qmhq3emr2,9.64,6621,670.23,395650,81
nvh7bc4p1u0x,35.44,238427,3795.68,21643730,421
nur5mn1ou7c4,45.89,243699,3280.81,22846805,290
nv5q1calqbxi,35.1,234123,1875.16,13614429,179
nutox8qccut3,69.45,401490,1435.52,9652841,154
nv3637cqgild,15.13,40015,946.27,2434424,124
num07muwoeei,6.48,38542,79166.93,98410483,1792
nt7tm96k6ue1,32.63,473855,1150.08,8491914,46
nul5p6mb79ob,33.68,215853,6498.17,29536949,690
nt5qcbm8ah1e,38.44,283833,4095.57,28517391,276
nsre0854tswo,14.04,67770,22453.55,7459496,443
nrzj10v4iij8,14.12,114774,1161.03,5708803,120
nsjlqek1plxv,54.6,660867,8317.79,122731841,8027
nt0mxev0zkbp,51.51,566828,33419.31,178793651,1629
ns5na6113145,38.61,286328,3627.2,18881130,350
nrouc2gpeq07,28.92,160944,994.56,7004145,91
nsh6yjje86xq,56.65,731829,5382.97,53749511,444
nr2g2jee18y5,31.02,183180,2787.45,17520667,125
nqyyel7e6qw6,19.02,77650,976.72,3219976,216
nr742mxiejqo,9.64,4940,237.3,73702,524
nr40k3yed706,62.68,470522,3708.27,28403015,246
nqst9u8ffwdg,64.22,344817,3166.93,17264772,511
nqsap40gqklz,9.87,4829,2120.34,4510676,308
nqmluiativ0m,39.5,299977,1815.95,13231146,176
nqp4wrgjwpov,69.32,531331,2034.0,15603595,139
nqxh5j9o4aph,21.82,228082,78980.38,86120621,1732
nrmqx4lyskzr,9.67,4040,1261.9,3478982,234
npqs4ye6hpzp,64.02,407208,2173.44,14787865,217
npo1uf2ygkat,9.91,18719,440.15,600750,60
nowg9dry5yo0,9.58,3600,28.84,12530,5
np81eqvvmnil,25.59,129151,3781.04,16117720,224
noqwdnu07rqn,43.79,380122,2845.21,18048076,93
np137myrchvh,4.27,7242,813.81,641646,143
npi1keroya8k,18.4,148900,4296.29,37179728,513
