username,payout,points,total_payout,total_points,total_wus
nc67im628o8t,51.43,382498,9526.08,34309100,378
lv0cu3uyjo2b,14.34,99158,39562.81,33172148,445
hz1vsfgci5gx,46.72,278228,9181.11,34068797,303
xlbzdzjxlvpg,21.4,217721,8946.95,33801807,364
i08huf0ft016,17.65,261229,31804.26,33339543,764
63fvt95mv78y,80.66,1056889,6042.82,35370776,311
eeu1tq10rs5t,37.46,182674,21403.46,32763553,3984
pwmloylxcjup,116.78,2492266,2493.7,40962103,216
zm2m88lhmn0t,102.22,1856895,2685.11,38508993,202
mp3ffatsf1vl,60.97,579707,6880.51,32962396,300
j0x9n2xcfyc8,80.36,1047545,3600.59,35318222,374
4y3f27q6b64r,28.45,335648,8553.61,32364944,334
nislcur1igkc,77.79,968038,3676.39,34667351,259
aidfok9lv3i4,12.48,66631,12987.79,31492801,533
h0il1sover4r,23.34,71348,6089.26,32120042,202
jrtuhegkw1ca,33.12,220098,15247.24,31894051,378
32t4rblsw1ln,46.91,280358,13803.29,32181476,620
ur9oz8y8brog,59.77,526877,5814.72,33413244,387
t5vzqq33a2bf,84.23,1173092,3214.78,35169168,197
13ygxtcguzc7,61.46,560554,13180.1,32746291,249
8p124lcwvyrg,71.54,794094,4204.19,33301930,289
dkinujws5s37,26.09,85428,15050.91,31305830,1998
gdykb8juatqk,24.92,79268,53041.86,31257203,1237
ibsrbubfl4lh,61.09,553226,8702.99,31915254,666
f77e2cqrib12,60.69,574134,6154.31,31454610,250
bs8pdcpydaj8,81.6,1086148,2617.8,36885419,209
t10djkgqwhw5,20.3,204424,8325.2,31614557,485
216ouhgsn7cm,73.26,839713,3575.15,34112406,209
qsz7koekrkvz,19.3,216898,15875.78,31565838,411
1k2eyglu66ld,45.86,268180,9310.1,31291541,347
00t5zy6xjxv0,69.73,747706,5248.18,32613591,339
cx0d025apkiv,36.41,148269,5550.02,31875768,415
5zvfuq4w34ej,19.36,322016,13467.46,31247512,521
gdwaazlmpuyv,49.7,355961,7000.42,31203498,311
nds1igcs6yng,33.16,126922,11970.0,30491167,591
pe5355pqk1ta,40.18,208097,11847.17,30821250,374
7m4bunv9twj7,98.63,1709228,2569.74,36044598,266
sbiui954neb9,53.82,420016,8611.06,30985363,270
8sc3gr275ves,60.34,233920,36293.84,30471214,643
vznp1ozat094,49.73,356314,8472.57,30816223,583
o5zfropyounz,22.97,344670,2712.13,31765491,190
lzebjgctwq2y,15.17,171634,8017.82,30279818,492
9x4pzo1hdiri,48.05,293539,12225.29,30262136,547
5t1hr1swwhu6,5.02,10117,19735.01,29372793,437
2nbq38hxkej5,20.49,343275,14786.9,30176720,540
w1tgtja3pelm,17.82,156185,10328.64,29810590,468
zbpj58el40tt,33.07,458461,3014.62,31663554,323
klgl6mxpre2p,93.54,1508815,3544.15,33722235,363
hd33m74hpfwn,60.88,549094,7264.36,30165007,278
g6z0jb35owkm,68.11,2432246,2064.91,36545752,171
2tolf8utmnje,14.89,121760,12889.33,29624355,354
3lwck3eba78l,95.4,367442,35482.44,29986060,2935
p22eon4m5vzf,26.55,596357,7117.54,29996045,293
gzxdf3p66obh,35.22,140436,11738.28,29281761,535
d7vqfd68fyy6,74.06,860891,3578.61,31796969,369
8s9q0yt5j4sn,55.46,447814,7956.65,29672103,327
cjz8ybqyzpb3,52.4,397619,5329.13,30028653,345
4t3tpgivdfuh,31.31,51460,78165.39,28815627,460
yhro61pmda3a,71.47,792233,4649.32,30858084,509
gp3uox1wtkaf,97.98,1683521,3210.94,33652196,247
2h4mvb5bgob1,32.46,122337,9126.45,29016250,636
vzpiz46apje3,24.31,303332,7699.49,29129122,359
8hbcqlcidose,31.18,113931,8236.61,28684953,148
alchx12ixky4,18.69,159036,14633.07,28889234,788
e3nuaf74qebp,83.87,1213156,54645.87,29066812,1850
bv2elepj03vx,12.19,178311,7395.78,28681889,573
uu2dj5mbu2tr,20.09,315022,8126.05,29026704,551
f8xq5j7k6wfv,36.77,213472,32327.52,27792595,889
ulwsbuhvb0mc,59.82,556711,5889.62,28074933,340
p5z82nvf645c,15.6,122593,39372.46,28185048,1827
1cf4nfim1jaj,45.64,265622,7711.99,28905686,511
tw7zik80lpb9,36.23,207872,4933.21,27787603,171
gdxmrxg4j7q9,27.69,466659,5238.63,29005763,182
nnt3rg5im4lu,44.39,1467647,1663.35,32701272,242
0zjgihc0e5ot,19.92,221122,4803.81,28341051,187
0gngcasksqo6,48.28,296288,7930.04,28188647,577
qk7wiri3n6i2,67.78,700034,5601.07,29231016,258
3dqa7pgtrd27,20.3,307038,8530.92,28091462,738
umor0arnkzjb,62.35,578347,5358.59,29202224,310
76p4dhwlsevo,18.92,52640,46833.08,27162649,1396
1a2y06gfdlno,11.51,62768,37457.09,27134460,669
22tekb4882ju,20.98,265243,7875.16,27625608,321
3u04jlti98o1,36.04,318146,21646.61,27343715,263
vunl7ksj3rfm,30.83,540320,9136.7,28180103,299
zdtj2thavenn,19.94,261880,9120.76,27634820,554
wcs7tsvlc8i1,52.1,128521,34016.27,27101683,389
hd03kn9qbfh8,6.03,45721,9720.17,26669543,430
6rxr2t0yzosh,42.98,235699,11040.62,27332349,137
oiok9qpgrx0x,9.9,17663,50682.93,26495412,1335
cvcvikbpgwkt,43.65,242289,8653.91,27072060,326
u7q16lmxoqpc,20.14,255474,8936.67,27254590,159
iw7zke26q8rl,90.75,1403596,2364.7,31109734,195
ehnwjuzzbvbk,49.0,346319,7530.55,27359621,569
vnnf9738vfzi,3.66,5200,33877.29,26439897,2175
0to0p8b8tlzn,37.55,183389,8662.42,26922302,317
uba0pmrrt611,116.61,2484703,2307.75,32756742,165
y17rne6w6abr,32.34,121546,9397.1,26663239,123
50j1jydpgzl5,84.76,1190489,2781.4,30158717,282
3jkuz3eu52t6,12.27,72383,14531.46,26094973,666
emysq312y94k,20.32,259921,8893.77,26531784,123
cf142ige0dxo,48.06,960097,2316.05,27225738,157
2rlnxxuafwhx,8.28,62384,27052.73,25993372,316
h8a5udsykapl,18.39,243558,8899.94,26311504,132
u0xr9b80ja2j,11.2,25656,49037.55,25791740,845
xxjib5l6twrv,64.3,620527,3769.31,27879332,313
ztjx868nsae8,16.19,366489,13049.68,25997650,385
zi7g8dah3sld,21.47,314254,8551.18,26254113,123
hbgd0ewe40yf,54.33,428030,7766.14,26318565,375
mtktux911l54,16.37,115872,8637.17,25819998,125
bt6yk334a4v0,27.44,437403,6337.07,26863911,136
01ee8objd3n4,28.36,356605,4703.22,26416865,161
9d0k2mztpp3f,44.67,254393,5410.8,26880945,175
l54yez2hbe7c,44.15,248364,7984.29,26179584,579
hvl31dva07bs,20.44,268392,5700.4,25461609,457
of8d7njkw248,57.71,514448,4410.85,26006773,314
m1y7fds3ojup,12.85,98496,13211.87,25631938,516
wl5ahuh2u6mg,5.08,10436,3295.69,25239858,252
ijwa128cu9mn,8.43,67728,37876.01,25355164,775
o8cahdafsgml,20.16,332517,6425.84,25904138,315
othc8jx7yokg,46.66,314168,8158.39,26267621,112
iug8ou6zgyrv,60.81,547512,2832.18,27140691,181
ihhkn2z74cm5,14.4,134323,8203.86,25521245,120
i2i86anr747p,24.07,243495,8144.5,25784710,123
wzd7eaxyxrzd,18.54,50080,13411.05,25203146,522
c8lms03g47k1,28.29,137170,11850.18,24981434,324
gmqyk5fefsgd,18.79,255269,7425.2,25521070,116
8baf39325vad,31.82,118186,17176.63,25119290,453
iox97f1q1l80,20.97,253861,7164.09,25416937,112
c25l92jie9i1,20.51,59369,25001.09,24656908,297
krngrr1jjyd4,84.75,1189958,2434.2,29454505,151
mwm3eluoek1x,38.17,188515,7464.08,25069948,313
mikdnghil0eh,46.55,312637,6776.34,25078329,238
s0170ylag7h1,34.11,186619,5725.93,24632710,534
jes8m6trg12n,23.31,267233,9181.5,24514910,205
ortop3olyh8o,16.38,137992,24398.53,24644551,446
fih3kw47lqh0,15.02,234997,7039.17,24861489,385
k7z5v4ji09t3,14.12,198553,10986.4,24428786,398
pbdb2wg5wo93,3.46,25556,7109.0,24565162,393
7wcdwvu5hnar,66.13,661094,2824.48,26458479,176
rqnf5uv0stlx,29.02,566184,4428.29,25886498,167
7vdn49wymr7v,107.07,2063390,2074.68,31222346,217
7n0nvqrb0jf2,64.94,634755,6747.02,26047993,155
quhmmmeqgap7,11.35,105455,17430.73,24239848,1150
2k2sa4xj670s,25.73,434332,4226.0,24804870,167
9ghqsd9f6jb5,44.51,252545,7652.03,24576807,114
ae2ahbt3lxow,47.12,282772,7751.18,24583266,308
ytq8bzhxjq6u,18.14,209309,15879.56,24662000,1637
hceeovgzby2t,49.83,357721,30854.4,24664578,410
6fd0jxjy2u9h,38.98,196228,9989.18,23904369,486
wytndvpuh2wz,41.25,480382,4870.07,24677653,154
e8tdx1jxvf0y,48.1,294182,8378.02,24342554,300
970498mwling,98.09,1687677,2339.01,28781847,182
pgsi7yh5n9ez,125.37,2880346,2307.77,28707759,177
0e6p8uunv2cf,42.61,232046,7519.33,24250525,287
d4peuy1sowhu,49.99,359865,5084.76,24174653,261
g6n2npb9bsrm,77.05,946946,7370.37,25519217,317
sm7i06dqm0vy,91.95,1447563,2210.09,28287927,177
hg2n5aqyyy8d,85.55,1217796,2430.66,27294164,165
1q9ha0xxjgoa,4.99,24160,29247.24,23174857,2750
7t4peibsfimf,14.45,36434,2537.7,23063620,159
1u4oaxa3zdgu,33.21,127261,27352.91,23259180,356
vi1z4znrt6h7,22.94,329731,6534.89,23762951,375
fmhqfr1yzs5p,55.02,439927,6073.14,24338827,285
oshc53qzqnci,45.87,303238,6571.25,24423058,374
cn3kxdh0rdte,59.89,529212,6047.53,24710069,249
6e8esp3ye904,22.65,261725,23665.96,23755198,1819
34q8ff4qc9ur,27.65,445107,2610.1,23962796,132
bc7264dd56qg,8.07,57961,46704.78,23158286,1036
57g6y1ej2h3b,89.69,1364695,2262.37,26635569,147
bh6s1sggn91r,26.7,316608,6545.3,23610529,104
reb9ib7dwtul,9.74,21824,6321.66,22607172,477
j8ib50mkbgcw,42.62,232138,8630.98,23096344,376
3njdw3smxed1,94.28,1537403,2579.2,27275331,254
cjt2k102t5ko,29.63,179132,7348.35,23109805,419
lk572j1mn2n4,19.27,234230,7147.75,23088048,120
6ay0wy5ztvbz,81.1,1070247,2604.9,25301926,199
w5bgogg3boht,36.35,719599,4293.33,24863961,392
3vn2dvdsj2zz,21.19,238392,6707.59,23053342,105
sjga8ezdw8su,5.93,32221,5415.7,22379248,469
z9wzxdh9uwnr,14.17,137515,40181.8,22419489,983
ts0vtuiyg6o7,12.08,27983,6724.76,22227022,342
sn9k8a23dh0m,35.85,169331,8475.73,22878954,484
s0qpzoc726u8,37.96,186776,8216.46,22529376,494
vok9y1dy79ej,44.1,247801,5191.13,22927049,115
yz4bbr7rdn30,9.94,16712,2769.03,22784911,234
qgkmyzga4uee,32.56,468119,3886.31,22417077,232
hwcdkcuf0otu,38.44,190774,7435.08,22614928,591
aztxmpwytuxg,17.39,178888,7252.08,22562907,298
7pqoerv0032c,29.14,101646,13671.19,22471071,567
4kejaowvdrko,10.3,69428,29577.21,22231405,929
9f288kyylwn1,46.0,269785,7804.93,22909874,492
kitd3tibuoty,51.19,378714,7379.58,23074727,492
x68airj2zxbi,12.52,65513,7833.11,22002452,736
9cg1zs39fbe2,19.3,216909,9771.33,21921697,305
jc914ophquo0,12.47,221834,6135.9,22243552,194
gtbsxlee1mu3,16.06,115974,12233.51,22010780,499
50nfut3decbs,42.23,228315,8002.13,22258776,878
54u2j19tm0go,52.7,402363,7641.07,22732350,306
zhisv801qhg4,77.73,966426,2169.16,25461971,126
glauvkxg7cy6,35.34,771364,1870.59,24381426,288
5csw8uccn174,66.55,670320,5157.35,22457465,178
o325rsond93p,15.44,110859,6344.48,21843915,101
308dsj8szw85,48.52,713739,2465.95,23260382,163
69bkmvvbdn8c,13.86,106934,25199.07,21538334,1194
a71dfi34o7nw,51.78,387872,6674.86,21934628,388
rrc75kss2lmx,44.78,255667,6648.42,22086011,100
np88vq30p7d2,44.58,253379,7477.71,21924089,979
pvsfqt5xqgfg,76.61,934147,3068.3,23857780,211
wg33rlpgvh6h,25.83,84096,6726.58,21444772,404
3ncis2cr685n,53.09,408438,5984.97,22056340,349
98isuqahmcb8,16.55,131014,19570.49,21285763,319
49hbmcrvlbbx,46.6,313333,7605.58,21640146,284
129vnafhhb55,20.35,221402,3639.49,21922108,135
ifgyd8uwmk8d,63.59,604987,3554.63,22450124,206
1v6l8s52eemm,4.22,23293,9264.99,20823528,416
4pptv5zahm5i,8.07,92391,7082.66,21054592,163
oqsnjbo72z4i,36.62,801070,6066.97,22920338,201
jd8yn56ddnli,46.06,270545,6428.24,21459224,867
no407bdx33lz,15.96,41461,6550.69,20942150,375
fzrl6ceqmlao,43.37,239579,8130.66,21184160,587
pdicd50lj3ku,88.41,1317662,1972.37,25243392,171
5kn78g4yecrb,34.44,157652,6794.66,20904536,492
kj20vo8ijluf,48.43,297993,6049.28,20915277,192
z7ryf0246c9e,38.09,503593,3594.11,22083267,220
6wnxh8px3jlw,69.64,745485,6618.9,21463698,218
60x8aqgvq947,18.27,49163,29545.85,20404707,1119
rlwra40isfxr,46.67,332689,5711.92,20415171,215
7j3u509ui1hf,17.97,173973,9051.19,20313845,333
wufsij23f50b,23.32,256431,6303.18,20941754,100
84qsjanb8odq,14.76,129397,10672.53,20453282,477
54g3ypig68uj,63.33,599112,6624.18,20640399,235
3jga2p60oao4,23.76,300404,2319.2,21325911,121
4rhf51b7zk2m,18.94,217318,11040.58,20239848,487
0wkqityry8gj,5.21,29648,73302.41,19948980,2559
otiv6vpzvv0m,30.9,110951,7466.55,20164878,615
u7m23544pr5i,84.07,1167637,2397.08,22552576,137
2buegh6poka7,21.73,64552,7124.77,20223898,713
0srrbuh0b407,30.49,108784,8914.19,19850447,510
smu77ly9obad,39.49,201279,6251.29,20400257,94
vjpzdc7q0562,43.13,1370877,1931.94,23378482,166
vhcyo7hlhd7w,6.96,54400,21054.92,19763014,234
ysrix20prcsz,22.85,245235,5990.97,19888451,291
cn3rdzlb1u8n,66.43,667635,2351.89,22159444,219
09hsteqf0ou4,35.15,163495,6624.11,19980527,516
n8q7kcboy32o,19.75,136672,11163.55,19602659,358
0gj5wcp01hnq,9.93,82099,5215.91,20014051,177
2srdo824zcd5,20.61,404675,2458.09,20566279,123
v7lu6gzklyb2,33.81,472407,4108.81,19726205,181
ysb14wv0s583,9.5,63923,59093.66,19573788,1293
ru8b5s5zc20x,21.66,207373,5373.46,20274963,190
r2ntfdze0huv,23.34,355500,4049.81,19660445,190
8kz6dq8n4rej,20.63,59881,8795.25,19576646,760
a7ghwcppzcnu,21.63,64092,5851.54,20410842,262
rjqln03scnk2,21.69,231367,7826.37,19881272,262
p77yaedxu69a,63.12,594576,2939.62,20861180,167
pgn0s31ql2aj,17.78,138143,10083.48,19581980,811
g1duruutkwfe,41.39,220009,7068.77,19762858,462
r5tjyx1hevn5,24.03,206853,5481.83,19726743,97
98kly7lk59oj,9.09,54413,27173.53,19208645,223
e0f6x0paup2h,9.64,11259,4599.56,18905676,274
3k7ara70rmme,20.47,200133,4689.37,19345459,182
6kunnr171sa4,39.84,204719,7267.35,19424805,348
w1z04fif32af,22.21,251448,6963.95,19608267,295
x964kqllhlo5,20.07,233078,6748.59,19348509,272
l5oozfqcaf73,62.13,573826,3016.48,20766610,185
ketpbc9qqy6g,56.37,463962,3927.18,20573249,340
gscdw3yunvk3,40.41,210381,8630.19,19303235,921
5wfl3ckkdy04,69.91,752007,2769.15,21855788,157
h69hysni5vej,20.37,309281,4962.94,19475191,93
yu92h1wnap38,32.4,309027,10401.3,20030108,299
yye3skf3sd97,8.88,85597,6839.46,18902756,139
95ofqlo95q6z,40.72,940606,3070.45,21529033,164
1pcnnw3edpj9,18.99,124173,6948.31,18964081,259
tpr34ekwho0e,19.7,200349,4293.77,19219854,167
03az7jcj1lfy,44.18,248739,5564.3,19153468,91
9ap8hvmq3xu9,31.68,117240,5456.31,19246596,88
tn39ra15n7qv,18.79,281104,4633.62,18851685,174
vvjuows8jo9b,38.36,190091,6615.96,18564232,119
msf0w1ggsnl8,50.23,363183,6433.59,18754578,407
8mh32utguof3,49.6,249920,5806.65,19050125,229
apop64d1vnqa,95.4,1580388,2892.27,24115624,220
z46evs0m1znw,77.46,958480,2029.36,21843274,178
yeorfdvw97r8,10.87,53290,8777.98,18424196,502
n48q0yo7os4l,42.78,233701,4637.61,18766035,275
9euqvoslvhfr,83.49,1148774,2053.68,21704496,174
81ib1skzvei5,29.43,103141,7046.64,18036287,542
jkumo0ytgofa,67.16,684946,2770.21,20528450,197
dr83b9p08cpr,23.23,244124,4570.16,18409490,169
rlled239y1p2,67.08,719413,3866.95,18553270,222
iwxpow7055ik,22.45,67573,7751.94,18339008,507
h1q5kedt9gk4,32.04,92338,72427.45,18167530,316
mhopsy43fe7b,91.62,1495684,2085.47,19925196,222
w8sxjdmqcqks,34.25,187839,6508.92,18379044,111
n8kxm9qdn1pf,36.58,175330,7228.03,18242381,1042
o7lc3cp6dcva,17.09,120965,29480.21,18150371,2599
vlt5sjh1av7l,9.9,11573,4032.29,18091684,232
r07on03jy887,94.99,1564752,1983.68,21084736,164
dd6jnbyk33eh,9.53,62180,35290.71,17755086,3229
os7mo5tzfyl5,45.74,1137600,1336.01,20800733,133
v3ci47d9by1y,106.18,2024598,2434.27,21290915,151
ex1zgxa161n3,31.88,167138,6111.11,17790602,163
8a7hg8mpgknh,40.04,206678,5886.78,18071973,88
0a1i4mo69dbk,15.03,84475,14413.89,17858038,494
vz1uf3td9t6x,61.07,552841,2600.32,19189483,162
dalbqkyw304t,47.94,292345,5263.76,18224514,183
o4dxme12s5r3,8.36,61881,33794.08,17465158,1186
ybjjssx8uf9p,34.0,469278,4771.55,18325031,268
e5l8yo6gpq3v,16.12,134337,8533.0,17587634,258
oxu615c61jlg,32.07,119810,5279.02,17736610,84
yvqdzn2aff7t,34.74,137302,5793.82,17852638,407
p9jodto3vcee,25.98,310492,4897.76,18327008,88
o54kjln7clqp,83.59,1151838,3525.87,18505073,152
wb6njvq1cmpy,25.03,79812,29070.25,17332225,1627
lymu0uej28qd,52.72,424657,10297.97,17592240,485
01uornhzpqmc,270.27,8377724,1684.79,39690661,215
gp8qmj7hljfp,43.49,240738,6499.39,17886578,501
zubplh5431w2,30.42,108400,6157.74,17727834,232
5cxh9mt96vpy,59.26,516677,5017.08,17797834,222
fkjr0r5rueri,17.45,242080,6171.98,17590564,228
kwznbcn2ejfx,73.67,850705,1803.89,21314565,119
l4578y0svyqz,112.0,2279533,1596.39,22888875,123
fqh2gph8zz9n,34.57,158688,9291.58,17500149,465
g419vm3755cy,12.02,174080,21015.75,17412962,210
u89r6ejeu3sv,5.99,54400,20837.77,17148087,212
w0ao6ixi1qio,114.83,2404954,1520.18,22629619,141
5i5km4al3z3b,31.67,117160,5081.93,17350131,87
tujkc4vqn919,76.04,917730,2460.36,19788387,169
lxapvu7xzqvy,46.88,317261,5048.88,17389193,85
eezgnby1gzjp,44.83,256292,5011.25,17428920,84
1ts5p3qx9v3c,59.21,515745,2596.68,18551920,302
rk3ig3avop8n,57.03,475779,2641.5,18474579,212
vezb0oka0zh1,64.5,625130,2609.75,18556062,160
n0w9nnwarloi,21.84,120122,6891.57,17161707,905
km11gch3nopb,34.66,159438,8084.28,17074673,310
dp65p5dm86cp,34.28,134275,11248.59,17021803,908
xrdj3sdldlga,38.88,235228,5804.65,17100874,85
nelhr9hmh3av,35.01,162323,7078.89,17028936,585
n6xqol028h1r,12.14,177033,6768.11,17108370,436
ufs1fl45p546,43.98,246366,9151.88,17154207,536
jlwmff1blo4l,42.96,235494,5756.38,16973693,86
epxd6x1kkoi4,69.19,734456,2865.21,18205360,141
eackxijjd3ch,60.32,1083019,1844.33,19731548,129
whf8b1fo75kg,30.42,154312,5159.85,16632646,507
3suxng85a3da,48.53,339857,3931.63,17598305,317
ltagzyrw5sl8,77.32,954634,2935.07,19928350,220
u4vfpy6yab84,55.23,443690,2628.68,18523857,373
n95pegnydwe8,18.31,280779,6451.36,16886015,371
0uoz3dgzxdd5,17.64,164572,8539.18,16808046,439
xxhjy2ubrqvo,91.51,1431495,1887.41,20170338,132
5ojegz14jbc0,27.38,476159,3428.79,17093966,124
w8vb38ok5oq0,44.44,251784,4690.92,16982883,80
vylarlqe9z4i,54.1,448690,3993.71,16829941,105
s1o6dmaofwrc,38.41,190552,6854.2,17021082,312
5cv0kr3o75f1,60.9,549320,2255.68,18422148,177
nug5mmoo7t7i,7.93,54400,19033.9,16358701,199
s9eoibfein6j,18.28,49198,6987.27,16586723,329
7lv9paff9pgy,18.02,185633,4662.39,16409028,108
hwzx7xiv7xhf,57.17,478224,4018.57,17325392,376
5pn875oawk6q,44.82,256115,1989.91,16725112,448
41dcyqqns074,37.38,219739,5776.33,16406102,86
7ph4up24akn0,35.22,140435,6953.85,16361700,276
mf450hoj11wh,18.68,536706,4218.41,17222162,189
547rc7uxysbv,12.75,29745,5718.89,16227646,341
98p2gqimswie,88.36,1315928,1899.88,20080664,119
1vwydq5eat6j,41.24,218547,5675.71,16330329,84
wan2ug3qmmha,60.69,545263,2573.53,17627076,213
yqr599cr9fpy,47.03,319218,5011.76,16850304,337
wq3vdvccsjdo,45.75,266933,4220.33,16717460,482
mklrztvnqxe9,17.63,260685,5945.76,16344052,255
a6dcqy9ir1uv,17.96,127638,18314.95,15972956,423
97r0dywkkw5u,45.87,302581,2551.17,17471276,205
0l720rxo8faz,64.97,635336,2808.52,17095060,168
4151rqlympf9,85.93,1231003,1882.65,19704793,139
4smjrfygabb7,10.11,56512,4967.15,15725509,420
nh0o6njtp8u3,31.93,118880,7002.07,16067149,907
pzu62p4d26cf,21.55,245496,3939.32,16288881,81
wus6ssibzkc3,51.19,378734,3883.5,16817616,255
z05k0a5f9aym,53.14,409236,3377.51,15903842,174
6eoc8yesufww,35.39,165495,3990.63,16350722,134
mjjfjhyq46wi,12.5,108800,18641.84,15777579,196
9zeb9vhoolk6,61.08,552902,2622.04,17287735,202
8psxke21ltsz,54.91,438004,2671.75,17119663,153
78w0ok7y3x4i,8.9,50079,1677.08,15633101,168
5o6n4t31zpn5,34.48,69838,41159.02,15633027,5254
fbl457kpdxgl,8.48,54172,15748.57,15515518,425
9dza2jwsi25p,40.57,212000,2020.36,15918983,82
wtnef8rlnc81,70.61,809511,1693.55,16872211,110
qdq9u6k20uyv,100.53,1787381,1709.64,21737100,140
boq2xy7xpkbe,12.4,84106,8525.41,15569939,739
9vc320tev0rk,155.88,4241946,1513.07,28807472,149
r6o8i9ynqcpb,14.58,174243,16301.65,15404423,187
mn2di6cxdssx,45.88,302703,2273.46,16948830,146
0lo1fsofntdt,44.03,296221,8826.31,15260858,208
kcw3924y2owd,12.68,84294,10779.65,15267424,236
0gp81doez0w9,6.38,54400,15743.09,15126654,187
8iky4g25zkcq,16.17,157326,5948.25,15503393,256
i9xiwdv4nkbq,97.75,1674215,1926.39,16772816,138
k9d7gys8ylmz,9.52,60183,5427.1,15061415,268
wai63ggehi8t,32.46,122360,6513.85,15277164,410
uxt9ijft2oci,64.68,629122,3491.79,16486549,150
4u291mufsjfl,15.27,127151,8449.09,15235662,542
xmmpnjz8dzkj,46.77,315706,4913.98,15589267,128
u017n176is9v,60.62,543730,2622.81,16151739,143
8dm935trdgnx,57.09,476805,2449.83,16612562,174
7yjpuaxv2d8o,43.13,285454,2612.86,15327866,72
tp9mvyx30c4a,44.0,246647,4224.37,14882207,73
f5ol6erh05n4,9.88,51500,8589.12,14881879,325
39hpeopnykdr,52.85,404698,5027.54,15408198,309
csp5ybafwrpq,12.5,108800,18078.34,14826539,195
th6mje6x0e1z,4.67,8801,35442.17,14502046,3566
umzfn8kobjxx,45.82,267750,4069.61,15239827,456
zhm0efn3lkjd,16.72,3100,66149.1,14431185,10074
3mepi24lsolp,12.18,131269,3064.0,15216510,70
urbyi3y35vx3,40.15,207822,5057.74,14919858,302
tp7y7t7or1vc,20.46,59175,14892.36,14296553,1132
g89snyjyxkpp,39.29,199328,6393.97,14770809,389
6scerp5qavz6,26.47,87475,7997.89,14647163,806
07r0ncsw5ype,43.63,291421,4356.1,14678542,72
3hk9b9ai7k8c,57.56,485237,2511.65,15598295,164
5n27bynxgzqm,17.04,45083,6483.11,14352496,288
b49g47qei7eg,40.29,209219,2279.42,14480573,85
m3kxf0eopaus,54.87,437282,1862.21,16277007,136
iap3v65afucb,21.38,374251,3849.26,14977995,232
7ykfplgdj4xx,67.75,699356,1910.7,16311167,131
jf0pabt3xyee,87.24,1276960,1828.32,19692995,140
uuk056d8rz9f,20.42,58982,5684.2,14102344,445
kbzqsg4du9i5,13.49,174406,14531.84,14100334,175
pb9xevnscvpc,16.94,240225,2867.74,14438642,65
ohzjhtrmt5nw,54.41,429244,4468.57,14862533,267
fks20h35w1en,48.2,295309,4824.92,14330311,160
30knzt4ggsus,13.04,113160,5740.85,14023643,578
iat2vlll7otp,19.07,53284,6367.58,13914349,528
6750fd9oqhbs,44.82,256205,2289.99,15135362,174
5myqrlu3awx5,29.39,420941,4603.04,14257453,165
f70dzgtkq41g,42.58,669978,1829.92,15698046,137
ycbv44tdbgcy,38.26,290991,4017.96,14280098,243
rfd5f786wwai,21.66,568884,1293.7,15401008,121
2ojr6jqwb1h8,36.0,170527,5692.31,13882789,460
yy3jb335kjrc,47.52,325979,5061.36,14535688,608
hgpvguv1u18x,9.01,63368,26347.14,13649454,1894
uniky6gz96xr,88.7,1328227,1410.75,15711430,202
tywwsurvcw7o,20.92,161163,3694.42,14177967,204
zzwvtryzltcr,65.52,647706,2234.59,15462150,151
s91kxr1ri5rw,49.79,357106,2531.86,14575062,247
h7i8mff2m77s,14.93,260872,3281.09,13872049,76
weh13rjymjhy,35.64,143169,5103.52,13877408,244
weh98aanak66,41.19,218036,2889.83,14420966,105
wnkkjhvos850,64.19,618192,4388.51,15046945,147
dcge82l9b5a4,12.86,78288,7209.94,13357925,383
ox17fti091dj,15.51,117048,8466.86,13415212,538
7wh21tnikksf,16.88,104122,5019.53,13513773,213
393civ58efve,7.22,55071,3409.78,13095980,200
k1pebyvmqqdw,82.37,1111784,1753.8,16268599,141
sq3m06jb6ctb,61.95,570331,2250.99,14481728,233
8vxmuwhivux9,17.86,180548,4402.24,13548359,409
jrxcrnnrn77a,34.83,160883,2066.52,13448432,186
4sqk1iegghyo,47.43,286437,2127.97,14959168,172
mcv9b2szvvjw,12.23,205050,3728.7,13227142,70
xcus682057hi,45.58,264928,5337.1,13607450,192
1eta5hie8q1w,32.67,123706,5913.17,13153960,159
aakvmjbeq5yk,30.84,110628,3910.76,13618380,72
a02mdp7qeyug,24.83,78781,4348.41,13445518,113
7ydtzdjjf85v,53.27,919498,2187.46,16277111,104
zgwyt89bkpvg,53.01,407208,2691.98,13449288,137
ex9o1s9fn1i1,52.34,418533,3257.01,13474565,116
iomzwxqsvlhk,9.85,11110,2583.1,12860359,265
i0vxikv1xnk8,22.38,392229,3843.79,13455155,379
icc1t46loohl,48.14,353115,29321.53,13022651,594
mhkn2zms2rbh,67.48,692759,2286.84,14598657,198
2mjjhy6x99xt,39.74,203727,4199.44,13272339,657
c5xcamykxyh0,27.98,95491,6946.49,12948448,601
d9jbxixfvnqa,24.83,269560,1573.12,14019174,111
sssb9j09crgg,50.45,388619,1617.1,13168493,147
thizvr7mvbxe,37.57,183551,4216.88,13312891,122
m4t89rcdc0u2,46.32,273541,8907.91,13350267,495
ugl1amz7cfoe,12.43,118526,29383.6,12994526,1790
wyvnkk7kp2hj,16.78,143618,3364.06,13415932,285
77mdo8x30aoc,35.14,196668,4642.38,13007898,332
70rj5v5nk556,21.51,256170,24467.82,13338822,512
