username,payout,points,total_payout,total_points,total_wus
olync0s5dml6,33.83,481269,2665.8,13758325,208
7rcsg60ta8qt,25.98,120290,4942.75,13735487,85
xcus682057hi,30.49,108800,5367.59,13716250,193
wyvnkk7kp2hj,26.46,294282,3390.52,13710214,288
8vxmuwhivux9,17.12,134057,4419.36,13682416,411
a02mdp7qeyug,39.82,204544,4388.23,13650062,114
hgpvguv1u18x,8.13,40393,26355.27,13689847,1899
x2znkzt73hx7,52.49,399077,2476.81,13606221,147
7kf79d8q7jub,46.16,307292,3198.28,13624692,61
7wh21tnikksf,16.91,104448,5036.44,13618221,214
guqeonlq8vfq,39.95,247105,4272.9,13593569,71
svxgo1absm0e,30.73,712351,1098.34,13585038,147
i0vxikv1xnk8,13.94,117218,3857.73,13572373,381
70rj5v5nk556,20.59,234792,24488.41,13573614,528
h6qpiyak5xf7,30.9,411449,2471.77,13525049,181
2ap5xplh4wnb,24.4,373192,3526.4,13563388,219
ox17fti091dj,13.54,99843,8480.4,13515055,541
2mjjhy6x99xt,40.78,214042,4240.22,13486381,666
mk2ewjhieojg,86.24,1241904,1475.41,13486344,118
m4t89rcdc0u2,34.5,135738,8942.41,13486005,498
lzez2xys7amf,37.65,222577,4314.36,13481458,92
dcge82l9b5a4,17.91,119213,7227.85,13477138,387
bbdthn3bmorg,41.14,217619,3863.9,13461413,769
decqgumlsvnf,55.36,446014,1988.41,13431276,158
jl27vc60pcid,50.19,362699,2001.64,13457348,96
3oban9j0vzvk,14.09,263568,4062.37,13445151,66
j7fvh6e9c55v,49.21,349249,3091.42,13406262,267
thizvr7mvbxe,26.49,87558,4243.37,13400449,123
0nbx7pmapwho,82.74,1123951,1516.11,13386812,98
fh954j6nfwq6,39.38,410524,1852.09,13397107,190
jnmuqvu1122s,16.38,120115,5352.32,13322775,189
icc1t46loohl,47.68,328174,29369.21,13350825,599
vnyo5r8391ww,57.74,488306,2368.68,13346362,425
lqovi7p675z8,59.52,521862,1633.2,13315069,97
yx47xqc8ywue,39.23,238802,3417.21,13307732,141
ecvzhv5h8dvi,5.19,37735,3728.49,13308139,386
b6w09rijf5fn,75.2,893653,1370.23,13302734,92
1eta5hie8q1w,36.47,148621,5949.64,13302581,161
9z5089dnwspo,5.01,30012,6913.86,13299958,793
1vu0xh1lfilu,16.45,281475,3100.15,13265781,66
atlnfxve4ntt,24.9,77939,6607.13,13267704,628
r0541wk877ky,44.1,247826,3727.31,13254132,72
bwpeo6175qqt,68.36,714311,2118.45,13208176,156
4tpb9qaa19ue,40.03,206663,2276.95,13224966,112
4elx3cehp24j,48.99,364908,4411.65,13245330,77
sssb9j09crgg,12.29,28535,1629.39,13197028,148
ug18zgc3ax5j,32.77,124413,4384.15,13202842,226
fztggigq5u1m,17.04,221645,3404.59,13167768,70
kfpke1mio8z7,78.07,976550,1530.65,13192631,125
6l9tw6hn6c5x,32.44,172020,4945.21,13190500,89
fnbg0deg7f7v,48.12,334189,3138.73,13163605,136
rrmuvlt709mm,18.31,71536,4517.9,13124000,181
o5j4l0cr8sbz,43.68,242582,3828.54,13142504,519
r2882yhmns9j,34.01,132545,5671.74,13142976,479
1nn0k4k7hy5r,29.05,297726,4283.34,13129761,709
2t9m5yf4zl07,42.97,235657,4895.87,13122020,82
c4hinaayiyih,66.8,675842,1857.83,13111025,153
rjzx25tlvv0x,25.91,388616,1099.83,13096993,109
n1zw687dps4p,30.87,110798,3843.71,13110072,71
r0hs07kcw309,60.24,536155,2495.62,13107588,134
18yoakj26wdq,47.98,332370,2061.22,13077513,157
2asbegmjx23j,39.25,239049,4925.21,13072434,84
oti2a6lwkkqj,44.82,256192,3045.24,13039999,63
sga24p7xzioa,133.31,3240980,869.16,13054912,76
1q8a66eovvy0,26.64,518238,4014.13,13061235,183
ugl1amz7cfoe,7.51,45154,29391.11,13039680,1792
cbcatot0l6e2,5.02,23179,4846.78,13018024,355
tobdt4hh3he9,41.64,222534,4154.71,13003548,85
c5xcamykxyh0,20.29,58452,6966.78,13006900,604
v5g524z9kltt,10.77,117220,3826.15,12989290,67
xt5ygq2w4rxa,39.32,239791,4904.63,12952277,85
y5jlctxfc2gl,12.02,92025,4610.15,12996891,389
dmopv4ubuudl,82.18,1105356,1534.82,12927378,145
gby4ppgdgb68,43.73,243099,3572.7,12880159,66
ku2u4453cxbq,26.8,89193,5604.22,12876521,321
iomzwxqsvlhk,9.5,16571,2592.6,12876930,268
iuvepsqingmo,103.8,1923757,1058.53,12884902,113
0schdhgkfycb,31.02,112900,6545.0,12847539,545
dlojdp5v93gh,45.12,259597,3715.85,12820204,162
cbycrnodarb4,24.77,315263,1784.58,12817424,77
ks28ukizw946,41.69,223014,5026.02,12806179,585
pvv2ycqzfj1b,29.85,148634,10121.34,12785296,504
askp79kfgg0r,40.98,216040,4209.82,12775598,265
c6eisc47e1x6,35.86,144632,7713.77,12747359,458
68571x3zdd1f,66.57,670735,1658.13,12736941,123
qnfs0t2mvtxu,51.68,386362,3624.05,12725655,151
fne01qkr5bye,113.52,2346023,710.13,12707240,526
it5auyg8iugd,68.75,723840,1607.49,12695395,110
bqy8jogkmfmh,32.34,121580,2105.09,12677124,147
po1gwh3z9lp7,27.28,451813,2488.15,12633888,137
t5xngfkcr0li,7.41,43153,18905.11,12651614,1361
9ncbncotqna0,4.72,20276,2939.35,12616602,179
7bf9tphkeko2,62.12,573658,2195.25,12602164,167
na94gkwor513,22.66,161102,8129.95,12597669,375
yi8yj7pu8e7r,37.19,696181,2789.95,12581664,139
3v51uan5pjjh,37.95,186728,4492.68,12568736,80
u62tx67y7g2m,8.36,56768,10045.22,12567889,578
hk75b0ndy9f1,18.2,115311,5246.07,12571136,521
1y8icw4vzgvs,44.43,688734,1190.05,12556659,180
kdp61hwdg26u,4.57,8122,26546.38,12553804,2834
s6n6r61demlo,53.72,418447,1475.43,12520335,64
89s4hcgm44je,79.11,1008959,1548.46,12513209,203
m3658s4nnpi1,82.13,1103642,1251.16,12512404,82
w9aki76t6r9s,80.77,1060177,1301.2,12500554,90
tr3zqeen7ozl,37.54,183275,3101.39,12517940,106
jg32it6n2nyg,14.38,205850,4254.59,12488023,395
vfat1tdojwgt,6.91,30932,3009.47,12490666,243
o2in19ytxxg4,50.42,366549,2721.83,12486354,278
4l8d97b54oep,62.01,571594,2482.4,12487683,196
qcl21zyb99z2,31.41,115453,10670.02,12495257,477
t4wguxml2vpt,12.39,112593,13546.26,12496401,540
o1z67m85twr0,50.08,361173,2994.09,12429327,72
bytqqq6kkzer,46.58,276583,33304.53,12470727,255
2k5nz4rsh9eq,9.51,11104,7951.15,12407543,277
6nyp1qhmgikh,37.97,186841,2853.39,12409805,168
9lk0j9atdsdv,9.89,18508,4136.68,12394830,564
avz75xmmhxc7,16.1,144085,5619.01,12372510,223
2hu3rzdsre85,31.25,114444,8237.69,12372345,523
28glcircjtxk,50.05,360774,2544.31,12289070,297
lc03mvy3qyg5,48.06,293667,3101.9,12325897,141
5950n4z1402z,46.74,315292,2878.28,12329562,57
rz21yxrlqhf8,19.27,199756,4124.82,12280669,311
qp9gknc61iir,9.86,18448,7738.36,12285753,510
ym7z932elqmw,63.84,610322,1795.89,12251837,107
53zlwk1mixvf,65.53,647879,1363.46,12269451,86
ct1s7ix2i1mo,34.9,138346,5226.42,12246155,241
61gvp8wcbabz,8.6,39439,36444.64,12246366,5234
0xegio04cg5p,16.36,236067,3764.92,12206540,65
xez5th0r4q4f,44.1,247826,3483.12,12201985,63
qceqgwq6zkhi,23.65,253885,4146.3,12186304,180
83r4ulabizqr,5.06,5850,4888.26,12190600,416
uw736life8fk,18.06,25000,49408.85,12205650,1602
wkq7hvyv7wtk,28.42,97803,4998.4,12136757,408
92wujry7vvqj,14.76,240089,2919.63,12128337,63
fy227xg61340,34.55,158531,5014.85,12128266,407
jmiz6h7r8zc6,11.5,26451,24078.33,12159956,1660
3kb40bb0dnge,9.89,10000,5235.29,12090472,490
xldo1wxfdkie,43.02,236065,3312.84,12097187,65
a6pdogbo1106,13.64,104320,2253.62,12087949,79
g1p5yafm0x5p,51.12,377501,1254.85,12078643,105
7jnvo6t6rrkl,26.26,122304,4374.27,12027128,289
88xnnhcxsuly,30.66,109679,1578.05,12043168,98
k6fcbi7w2n0o,44.98,258037,2797.16,12037689,56
qd4ux787a47v,63.56,604277,1949.48,12008783,123
s1s3069kmxdk,30.86,111875,5441.7,12012469,450
nqla78cm19uu,47.34,285324,2124.61,11958712,63
gdrvcuipxnb3,34.0,132481,3401.53,11942760,279
trstle0tx56k,23.11,226214,6251.03,11956141,500
n9n9kfw0ma34,85.04,1199538,1249.41,11892522,104
y580kdjhq2gv,28.03,95729,5134.91,11877107,189
75fe2klb710a,57.65,486793,4157.81,11877306,382
i1ws6woualoz,43.77,243495,2733.33,11875008,57
jj247uovm8t7,25.5,116709,3895.68,11874010,73
jyuqt9ynxi2w,15.13,111941,1779.95,11868254,118
cpn3lyrg0b2i,48.43,297940,2107.05,11837716,152
movov9ykh8nz,15.93,159185,4736.24,11865540,416
3hvusy8174dw,23.85,73474,1970.21,11837275,133
1kl1lahvp60p,44.75,541015,1340.38,11799386,112
o566ccetd9w1,36.34,147808,5128.12,11783075,577
hnrvej0wanlo,12.78,233538,3581.02,11760377,64
twgefnxa1krb,34.14,133359,2800.12,11728968,67
sv1jirp7qbf3,25.83,237882,2029.27,11717219,385
pe4gsnwbxt8m,43.32,239093,2188.64,11710919,319
8rjw8pth1yuy,3.78,11958,15657.44,11701167,757
1ayc4hkjlans,3.89,24664,4056.37,11660155,168
wpnpktmfq3hd,35.03,139182,2789.7,11668054,59
cwrhse5kmdo5,13.44,114386,3748.69,11671829,595
yvvlccvk9epa,88.19,1309789,1041.36,11650314,76
hdvnj3a96bxc,74.57,875326,1389.28,11643599,271
5acfnw411us4,60.53,542006,1589.94,11641611,122
19y1lfr1cp69,5.78,40229,23347.6,11626210,1647
4f9w299cva25,64.54,625905,1563.85,11601745,151
q01dz05l8zh0,26.9,89762,5524.93,11597003,144
ao4ag9j2iex2,32.58,516186,1717.63,11595272,203
plf4r1wxnt8y,47.96,332029,3868.82,11562207,454
eicq3tfdccjk,52.2,394471,2727.71,11554968,57
3itdcv25qamo,50.34,364682,1676.42,11550608,98
41arbxzpzjh7,15.41,211895,15253.47,11554140,2199
bjaiph804v01,41.87,224725,3236.08,11531814,64
731emzufssaj,48.64,632829,1481.78,11532064,130
qp41jvfhn6ux,52.54,399939,1655.82,11528317,184
mqhozw4qgxdm,40.01,206435,3332.58,11517351,164
ig02aq73kplk,63.87,611175,1540.16,11507974,119
ryp95l3osdkm,36.39,173756,3168.56,11495819,344
55an67rqofb4,46.55,276219,2025.23,11491941,89
snx6zpbxg9pn,24.8,78608,8054.59,11491009,215
rhnkketp6mwz,34.74,137268,4768.75,11476387,329
t4ts4km20pck,14.82,125458,3734.29,11454519,487
7d8zl4prmebb,17.72,184571,4753.72,11474673,610
4jc3yf56czq6,21.14,62055,6698.56,11437977,135
oxis1m13i3a2,44.82,256158,2551.88,11439331,57
91kfs7g8onei,57.46,483359,2240.53,11374798,253
fake552way75,31.26,114509,3662.11,11355952,238
gtjc1flrjruj,24.86,342727,9448.47,11371053,1248
vhfecq8bvd1k,92.05,1451233,1252.16,11372170,75
cz4tkbtmsu9k,34.62,159139,5220.31,11340515,543
66istfh97twi,53.21,432380,1231.23,11294953,76
djyxkfq17w8o,30.2,107246,5894.63,11274418,647
c38o1hgat40v,9.81,6700,5722.87,11258580,619
mbtkjre7kdtu,26.56,87926,4286.61,11273794,629
qoyztgi00vg0,13.7,226643,3368.99,11253637,65
1r5skd4yg4r4,29.51,103576,4164.55,11253637,159
cgdtspvspk1y,98.18,1691414,987.4,11221752,112
lu2r90gxgqta,38.96,236067,3638.3,11214008,68
v3mju989uapz,56.88,473102,2038.04,11203083,209
ls1w10xunvwe,14.64,53089,2999.64,11166355,158
mh0j6m7oazdy,66.61,671737,1543.27,11169172,141
f41knv0l50vu,40.18,208060,3511.16,11165797,278
5nut6h973jwb,59.7,525561,1887.67,11160625,157
kc14pv3pugf2,24.95,79424,4065.85,11148361,226
qut5lg0ufppi,46.0,269845,3374.85,11157622,267
mtshs423u2yl,28.33,97319,4528.45,11127246,255
iliq6djlc7g1,52.8,403909,1758.43,11122871,297
pydomd70r5sq,22.55,292660,2019.96,11121222,58
xwtd4hi22d89,15.76,150143,4958.35,11106466,514
vxq1cflwet7v,64.73,630225,1626.12,11103613,104
p9q96l7and9y,54.78,435760,1695.04,11113970,414
prdogtbepzzs,44.4,251306,1741.62,11098918,103
aasm86809iol,42.64,232364,4181.28,11099788,330
6l3ju2lzrfv1,19.06,121323,17541.86,11093554,360
j01p5qgibybn,40.09,207247,2682.45,11074042,176
1lu4gf5gi6ov,17.28,45890,2137.63,11072269,154
m4or3vqnhthw,59.16,514775,1550.7,11072046,101
o25uhksz05dk,29.65,179376,1837.91,11024882,127
h9tl2s4coykm,26.77,329982,1532.8,11026915,117
w6vlghnopljz,33.68,130370,6124.35,11019965,439
eesh86ryc411,21.27,89198,5554.76,11022949,449
19hmijk0siq0,14.07,188470,2129.76,11028362,73
wx3993f0uqiq,62.31,577518,1764.43,10999897,104
5atvfdpim25g,39.19,198372,3468.37,10980802,263
bwbioee7yf3q,21.68,64331,3849.51,10999688,213
hegic7y3yo47,61.61,563466,1476.43,10947525,84
y2w9u2e5kuy0,39.22,198631,3410.57,10930802,271
kp7ypsdsrc0k,36.93,178301,3386.72,10923546,276
8wwxl76inpg6,68.63,720897,1813.86,10899627,178
fftf3wtsh6sd,40.25,208756,2906.31,10884537,121
qw3ddu7hmh7l,73.33,841682,1697.88,10861877,88
1y5sqaz9k44d,35.27,140750,4123.62,10865856,370
ekrouid5gdvn,40.45,210770,3480.88,10864476,274
027f7qn30w8b,20.42,118755,3186.16,10871668,148
qp77p9gb2zoh,23.64,253594,3426.67,10834594,162
rzf3g8hev2p7,26.53,124270,3320.86,10844087,64
ayv258g46kai,37.27,181089,2726.08,10831644,484
tvpvlvzsey9d,41.44,220571,3349.14,10824832,280
ze6dzu6i17wo,71.55,794235,816.65,10816373,69
kqgl9n0gp4nz,113.82,2359682,525.38,10818671,71
azft1suw9eih,48.2,726197,1468.55,10817784,93
e9y83dx9mebp,18.93,52693,7854.66,10807804,660
nsc0vwiua3yf,60.09,533277,1471.35,10822251,88
a7xihgn5j0nt,117.5,2524233,591.64,10804466,169
fwqc6h6dbgpy,45.22,260768,2745.61,10802631,58
wbqldet0y2ee,29.4,103000,5859.36,10796051,813
5cyq50qw1kv9,49.81,357414,2127.64,10791643,155
jqby6xhs9spd,42.02,226211,3412.51,10776827,271
sew4ijl43dg6,63.4,600693,1389.69,10785218,109
mvwe8mkj4y7t,9.51,11708,25393.71,10787358,1279
ac4b7r7khnuz,15.33,278751,3461.1,10757743,63
0gt5y8fosu6z,37.03,286961,2061.7,10749032,250
df0tsic2hc0g,31.01,112831,9616.15,10755217,483
igeki0rr60th,25.4,116035,10655.33,10724730,270
s2rl8yaih90u,16.08,41883,20372.98,10759979,1663
emcmiygh76y3,5.6,44855,4257.28,10707140,423
9pwqz32g093e,8.94,78815,3593.46,10701423,209
ed32hb65o7fz,9.32,22285,25512.97,10700020,264
a3oat6ni8kzj,56.57,467512,2961.27,10681770,112
nvmsv5ht8tti,47.14,283050,3459.33,10681834,356
y224fvy0lun6,3.76,17129,53822.65,10687703,2989
4wbi20lyk12m,41.97,225754,3333.83,10646048,253
5gtvmuh2o42d,19.06,53244,5070.23,10622098,469
bqmpgoefh7v5,9.78,8368,44448.99,10659573,2624
tnzdcr1piiui,71.15,783709,2901.95,10617428,102
u8tmvaofzdff,101.95,1846016,790.9,10617085,97
tl2wfrh538g2,36.16,171858,6854.8,10615155,279
xwwmkqaw981d,27.08,128331,3278.59,10594649,102
g4hj3pxysb1d,74.85,883473,1062.81,10594339,87
5gfl8gi719ms,3.72,20070,2769.3,10593272,214
i43vc46pibzc,9.63,21550,4844.89,10577239,438
b6ay8tyqeuaw,57.81,489566,2156.56,10575415,155
7d3s3tp64m7o,60.71,545609,1600.11,10589882,117
n280wwovu7ix,29.49,103478,5646.39,10572775,412
ejiyhuga0cnv,23.43,71721,3646.33,10567251,88
2p2r3v56hm20,64.97,635337,1176.78,10555645,77
je1bi6g9y6vn,55.58,449953,2395.79,10564016,249
cd7h7of28wpb,35.3,164760,2113.49,10513375,114
kgk4ksmapwiu,37.61,222082,2972.21,10501201,61
hp34n9mvieag,39.94,205755,4410.74,10480514,208
te8jzzd32f7v,59.65,524473,2063.57,10469278,153
liawma4msjh8,46.45,311328,2217.03,10461083,110
ep02mqxh9tzu,33.88,131689,3653.57,10460532,274
lujg26nb6zc1,26.75,271312,1921.85,10425050,118
1jt5nx4kzr9k,40.41,210330,4454.75,10434749,533
d4donburh4x4,8.99,51812,9788.54,10410261,319
1enor98dyy7x,33.01,125964,3624.99,10415881,259
jw2t6ls8m3a9,71.11,782630,1239.57,10413947,93
zx678fhm54hi,36.48,174531,4747.51,10397202,662
uhj7bnqcj49g,43.05,236446,1733.55,10382926,60
flx35jakbcd8,35.71,168150,7324.46,10359349,315
oe1k047zgz7k,6.36,57537,5476.77,10346150,452
3s8wqgxit9fx,31.31,114806,3294.66,10344470,64
36hx9sri2hq0,56.05,458389,1107.77,10329934,56
r6udu4xfp2d7,4.59,3310,58034.29,10335380,4728
2f22d3hn0kfu,38.98,402021,2782.67,10298598,144
x8f4tgu7norw,34.7,354094,1955.73,10295833,139
cmfgi9ufbznx,9.63,14677,9741.92,10278685,987
hjne5rj7mm1p,10.11,63588,16187.68,10284809,1268
kcpw0gwnjb7b,62.77,586670,1350.13,10248325,78
mlabg3h2ynbw,40.24,208652,2694.78,10243106,68
ye8kvrpj2o6z,24.61,76704,8344.2,10267220,546
dl7c89gupog5,68.99,729649,1699.39,10221847,86
r2uy9j2mgqug,42.2,228035,1830.14,10230276,112
gbk3rrdj4kg4,42.18,227822,4602.3,10226934,658
194knkfwe2sq,54.64,432837,1367.6,10217910,81
t0u7bpcojuhc,6.11,20450,6605.79,10215385,966
nfr8dz8vmmxk,35.56,251809,1808.47,10209124,110
r7ueid02jdmp,28.12,96215,5431.49,10203489,496
781nmolltv2s,26.91,256558,928.29,10168624,100
3tyx6p4hc9s8,71.52,793438,1174.45,10181931,98
2vq88z0kiyjh,27.14,91039,4633.54,10172918,275
9aw2ci7akl31,59.12,513825,1874.44,10183281,91
6hrohj0y7h8u,18.83,133945,4220.14,10164396,326
7juk79zryf6s,32.04,119572,6023.56,10154044,381
99c776jpysnu,47.0,318901,1693.94,10080974,136
z6v0vggnwe8c,29.94,105872,10949.1,10039440,323
hvd13lodd4g8,8.19,54400,3460.51,10012590,156
baxbhq4xbkpe,50.06,360913,1647.94,10020203,54
lxyl5uc2ajq4,38.07,187709,2346.2,9996358,63
r0j80wqdrz7b,9.69,31500,1162.77,9993771,111
28s58q78vh6x,69.33,737937,1415.7,9988646,103
w7bsu5i27p5y,58.06,494068,2068.07,9973678,163
1jz3m28qtaoo,60.71,574477,2193.11,9972409,72
eonvxa0faf6e,48.28,336487,5130.63,9956089,154
h0pd6uks1en9,62.36,578459,1436.63,9963749,87
a5swod1x8j0w,56.07,458681,1556.55,9957298,142
sshqe92lhk1o,53.04,407673,2180.51,9961361,116
vigwflhhe2x8,77.46,958677,2707.2,9943228,115
sukhovn6u8n8,48.2,295357,1273.53,9899026,96
zvfj9fj2pils,23.05,217787,3341.67,9890496,386
cxy0nm97a1y4,4.6,8368,23754.05,9908078,1282
ftwfsuv18osb,32.89,125200,3195.68,9885072,64
gcx6rd4fep5m,52.92,405886,1497.56,9862001,106
g3or72ilj135,33.47,129001,4498.19,9871800,286
pvaqc5hvgbin,44.51,252595,1241.62,9857625,72
9vp2mivqz4bv,36.83,177411,2187.99,9821666,104
xkjj1yo25lip,38.73,193196,1897.75,9845892,110
b0fikeqkehsv,40.0,206321,2468.62,9835216,52
aqsd6vszqz3c,74.32,867896,1297.61,9840508,75
rwf47kpss4wt,24.99,79622,4502.75,9817591,303
hjdkvz2yowco,74.3,867257,1302.68,9776022,122
7kewqqdcw0tc,35.84,144478,4058.54,9786731,267
cg6dbqbb53vi,58.35,499161,1661.0,9800376,110
esvln4ta5pg4,10.29,69295,7198.56,9773769,432
qw9zv07bbx63,32.79,124544,2617.42,9760420,54
c7p7zl9dgbcw,15.97,98360,2651.94,9743927,92
ie98pb0txu3q,11.85,40415,4881.85,9736394,358
e8r595m52jr3,33.27,127659,5107.82,9741625,665
im570a4t2dj7,89.25,1348440,840.69,9727916,77
r1dksu2p9oyr,54.69,433610,1389.05,9723277,76
maihaz662vg5,23.23,70873,2993.46,9716273,547
ix1lu49oej2s,13.71,33986,4582.15,9700939,206
23fa9sxh2j4k,54.26,426912,1365.07,9654535,68
deevrpj9igq8,16.42,43010,8672.15,9654662,682
hh39vv025r9i,20.97,91507,2951.69,9650017,135
ucljoelddarz,29.88,105570,3114.75,9638158,230
fb05x2x9620y,46.91,317667,1148.26,9637391,52
f67kqp18d6qg,19.33,54400,5045.86,9625714,307
nnfr9nxwg1wy,63.77,608815,1280.11,9623407,87
6rr2n6trftwd,65.05,637240,1782.65,9589989,99
m0si8wktmwcw,52.86,404948,1425.47,9568368,109
6ox8l1c6y2z7,9.54,20043,4820.72,9551951,381
lps9i45525os,47.05,319513,1973.66,9543746,115
kef4iyiev57y,86.58,1253767,1825.66,9551358,202
cda8mdrfj54c,11.28,57812,4825.29,9534735,370
879lws8ultki,31.99,119245,3203.8,9506502,150
d0gwrtbuhsm5,71.93,804370,1067.84,9501000,67
5dmhlxsi2lp3,25.26,81071,4917.6,9516065,418
13nu9gxbogem,41.14,559381,1128.13,9458593,48
bguq1bzbj8lv,15.69,40566,8066.03,9470529,455
yfj6rp15qoqw,19.23,53963,8358.66,9458640,686
siht0unsjnzd,26.66,125229,4431.99,9449411,108
j2p26ug5m3cn,36.82,177377,2986.85,9454432,65
ok8imsu5n6yx,27.97,276964,2409.39,9440442,150
vkn9ddimm93f,21.55,331212,3422.36,9419754,361
2iheqbcsr866,30.9,223681,1077.49,9398450,49
eas3ms05oxrw,61.62,563685,964.15,9406286,62
ox1zil3to529,56.84,472463,1042.23,9389347,81
6aii54cnyegc,9.85,19738,6703.08,9397944,432
4z4e4vymx8pk,35.48,166218,5255.31,9349827,287
7pptpum77rn0,58.69,505225,1444.81,9335327,109
hkywpjx9t1vz,24.83,78751,4931.24,9338993,336
lh5742puqdp5,83.67,1154406,1271.3,9329935,113
ysjsoqoj36am,41.93,225326,2980.52,9312854,226
6hn0f8hhr2hi,27.71,132916,2790.96,9306380,54
5ca9gjonpc88,76.57,1910148,4606.51,9301228,673
jqymlb0tux2s,42.37,229739,3011.7,9291710,231
yghwcwzt6w5c,40.6,212215,38590.14,9305100,201
7x9tbdn59bio,39.31,199485,2237.62,9252795,75
5j4179qw3nau,91.86,1504971,1135.18,9244863,63
9gqkttdrxf6e,60.22,535803,2374.78,9246657,112
7nts9f5ydn5j,9.75,5561,3609.84,9219793,342
r1cy7400gij4,65.48,646754,1224.0,9238466,70
vjf52w7cb1za,9.55,13088,4622.03,9215782,416
789i6pb9xpvj,67.31,688639,1101.26,9195484,212
igm35pm76q90,48.08,293877,2082.69,9206648,231
j73dezw5kb3z,46.35,309865,2050.45,9198939,137
y52ey0ib27ng,48.13,294505,1475.83,9191688,107
555u7nkbktj9,26.28,86440,4558.3,9187940,516
l61ptsv7qbvz,18.26,152508,3841.99,9172117,347
6tuhezyxfds7,9.64,93116,17711.29,9169917,290
1bw8r4qcrzo9,44.32,250361,3012.57,9169321,221
kpoucx2tha1t,28.18,136425,3210.29,9135244,82
31dt3mmud93y,50.88,373706,1415.96,9134178,96
dlh5y0zknlp7,38.4,662671,1424.45,9154153,108
dd8seybnf7wf,22.97,433621,1117.54,9146517,88
a6ht4a7h7p6f,38.02,187286,3107.74,9153373,366
4ysa3a4mroqn,21.31,62766,2845.22,9124676,124
xhickylnk89l,64.55,626190,1239.12,9098698,64
z27kuxrt9ytd,43.61,495643,1217.97,9093811,91
z08hta18o8ic,39.03,196771,2922.14,9092531,224
ks88ugza69z2,45.77,301333,1336.47,9099440,102
sv37syvznpi7,73.65,850085,1122.43,9080293,93
31h0pnkb8534,32.62,123379,2663.88,9039608,139
pae4aq50bnx1,25.94,84680,4276.21,9042331,217
acwjmldqcahi,9.77,12283,10907.08,9038776,1089
ekhojs3saboy,57.64,486590,1031.65,9024462,58
dh21ir6vl90c,42.43,230302,2962.54,9028651,231
y2yiuywdl6m5,38.82,193887,2370.02,9009939,59
0m2faypzfs15,12.06,41299,3088.96,9000405,252
woyu7bzn86cz,10.13,22863,1325.2,8996172,106
0yodrf4yof7k,69.47,741229,4271.43,8980502,92
9xaobc4rwt4e,43.85,244338,2124.03,8970248,213
qunxch1gyy36,42.09,226966,2944.25,8975484,214
5e88jv7dczuv,30.66,109670,3305.56,8964306,143
qjefbtdcioyr,44.95,257704,2727.11,8963338,60
usohydvjoo89,21.94,343118,1524.28,8959759,130
51xq9b5axjgu,18.85,130249,4301.99,8943636,606
sjzntuznptwp,65.57,648765,1294.7,8928673,99
yzwokle6hg7d,39.83,204640,2906.27,8912704,233
ph9lx0k5mcke,44.15,248416,2181.68,8925084,49
8acbxjr1t2qd,23.56,72265,16991.06,8906162,1648
ujds2dxbsrdd,68.09,707744,1314.77,8903598,80
nul5p6mb79ob,39.3,199451,2884.97,8883553,226
z6ktzowpyplz,67.91,703330,1118.0,8883214,102
yf12bysfjuxu,10.4,23565,503.96,8885737,68
ev7wclnod2pe,42.37,229683,3014.71,8874992,237
ndj5s8tzxozb,42.09,226973,2910.48,8849979,233
nz37viudvyv7,47.97,292669,2035.42,8870667,204
n25ymlliodam,41.67,222836,2756.24,8865994,54
jg8f1z2nsl4t,36.24,147127,1609.15,8842437,119
g16mmng3wsnl,79.89,1033131,1159.35,8841065,169
zz4wz65z2t99,54.21,426137,2198.57,8822527,209
ltkp3j697995,66.19,662297,1171.6,8807645,102
ifcs80pwnqf3,46.06,270503,1961.11,8794295,104
1em1zz7i00ld,23.71,72885,4509.84,8806935,352
lrv9jodlub7s,58.04,493680,1397.28,8805714,84
hpsecc7evujk,22.24,233675,954.17,8794301,48
gc249180uswr,10.93,78828,6933.13,8788339,220
2t4ggni1wqeq,37.81,185588,2587.31,8787793,151
igbn0jymggy2,31.4,115420,4205.55,8781968,122
8u4skdpa8n6e,41.62,448373,1050.62,8775451,45
tfbr5jvt5has,42.99,235770,2143.07,8761203,58
jdkd9gjng6qp,33.77,130916,2857.11,8757319,177
8rjjx063movq,13.4,83722,2991.51,8752710,134
daax2kwupf74,6.17,68150,2441.93,8746628,133
z90xxyzyvycn,84.19,1171719,825.52,8743911,53
sczixpqouog6,56.63,468717,2522.4,8726208,79
zo3o4v5m88lr,45.53,264351,3263.35,8726065,306
ghy4ap369p1s,25.3,269857,1636.46,8718710,173
688tj86evxyu,3.8,9854,18656.35,8732907,1722
uov46andgvek,38.34,189952,3980.16,8713523,315
5a7sjkj63432,12.12,28081,7986.7,8701913,635
h5xlgxy8h5xm,19.91,80893,3250.0,8688469,346
t40xt1kao3mw,39.27,199099,2846.02,8679212,225
qmm79rb38j4z,28.54,98421,1843.34,8677912,312
6blxanqtfsag,32.85,124902,4204.46,8659108,113
6dfsgifc7kdf,12.66,30462,3040.06,8655696,340
da5sahl28is3,18.02,407220,5195.63,8639454,313
q725xfms5cq8,48.84,344084,1845.84,8634153,192
7gz5n86w4p0f,25.1,80216,5193.01,8635120,283
pqzcy4w7xtp6,11.87,179678,1943.85,8626268,60
c6nzpqe7ru52,47.81,290789,1571.34,8618400,93
h3ehxfuvqnn4,44.07,247442,2929.82,8617745,232
